0.55	0.172711	0.00387238	0.163726	0.00379698
0.65	0.208416	0.00433668	0.19903	0.00416061
0.75	0.227181	0.0046482	0.232572	0.00484485
0.85	0.253964	0.00538622	0.25362	0.00547505
0.95	0.272011	0.00592545	0.256485	0.0057673
1.05	0.300001	0.00408709	0.279249	0.00394666
1.15	0.320393	0.00428336	0.28913	0.00394283
1.25	0.31923	0.00419487	0.306533	0.00413633
1.35	0.339789	0.00443912	0.314922	0.00421088
1.45	0.360044	0.00470606	0.316979	0.00418924
1.55	0.357778	0.00462474	0.339989	0.00448339
1.65	0.364431	0.00472506	0.340403	0.00449492
1.75	0.384038	0.00501658	0.35857	0.00476954
1.85	0.405428	0.00533934	0.371097	0.0049603
1.95	0.414376	0.00553397	0.395409	0.00541092
2.1	0.438533	0.00429648	0.411788	0.00409473
2.3	0.477893	0.00491632	0.463059	0.00487145
2.5	0.521709	0.00597304	0.475979	0.00555012
2.7	0.520024	0.00692874	0.485543	0.00661227
2.9	0.542288	0.00871878	0.50868	0.0083467
3.25	0.562947	0.00813747	0.51519	0.00768943
3.75	0.680129	0.0175404	0.567214	0.0152801
