0.55	0.163457	0.00429408	0.16275	0.00451576
0.65	0.19293	0.00446986	0.180938	0.0042718
0.75	0.218202	0.00469392	0.211869	0.00468483
0.85	0.23477	0.00475051	0.225607	0.00468766
0.95	0.261524	0.0051378	0.247567	0.00499249
1.05	0.275142	0.00528805	0.26422	0.005249
1.15	0.288691	0.00553759	0.275571	0.0053919
1.25	0.299777	0.00573765	0.285705	0.00554235
1.35	0.310109	0.00584599	0.29684	0.0056882
1.45	0.330604	0.00615942	0.304912	0.00577427
1.55	0.341539	0.00636011	0.322976	0.00617144
1.65	0.354881	0.0066609	0.346174	0.00659711
1.75	0.369386	0.00694161	0.350043	0.0067055
1.85	0.387552	0.00731385	0.370194	0.00709324
1.95	0.398671	0.00760214	0.369104	0.00709809
2.1	0.435419	0.00601339	0.4093	0.00574686
2.3	0.494075	0.00710938	0.460195	0.00667388
2.5	0.513317	0.00815181	0.464977	0.00748422
2.7	0.518797	0.00947761	0.481014	0.00889252
2.9	0.55905	0.0119698	0.510493	0.0111611
3.25	0.604818	0.0114331	0.547589	0.0106452
