0.55	0.164277	0.00438352	0.162977	0.00458277
0.65	0.193438	0.00456066	0.180803	0.00433446
0.75	0.219211	0.0048057	0.212928	0.00479208
0.85	0.235129	0.00487109	0.226324	0.00480445
0.95	0.260487	0.0052653	0.248226	0.0051459
1.05	0.277391	0.00552573	0.263227	0.00541086
1.15	0.293825	0.0058953	0.27512	0.00561489
1.25	0.30058	0.00607426	0.287783	0.00587594
1.35	0.310125	0.00624127	0.295262	0.00604118
1.45	0.328895	0.00662615	0.302495	0.00620883
1.55	0.345924	0.00707118	0.325305	0.00682038
1.65	0.347666	0.00730927	0.344013	0.00734073
1.75	0.371298	0.00796542	0.350553	0.00764601
1.85	0.374097	0.00828339	0.377192	0.00844698
1.95	0.406627	0.0092591	0.376468	0.00867547
2.1	0.442641	0.00756889	0.415427	0.00723106
2.3	0.502458	0.00941934	0.473867	0.00895187
2.5	0.517231	0.0113677	0.464267	0.0104073
2.7	0.511225	0.0136905	0.493585	0.0134082
2.9	0.570177	0.0188082	0.50526	0.016988
3.25	0.634948	0.0195873	0.599857	0.0189808
