0.55	0.191815	0.00484756	0.180124	0.00469205
0.65	0.236948	0.00539411	0.213506	0.00495036
0.75	0.266404	0.00565552	0.260723	0.0056964
0.85	0.29377	0.00614046	0.293675	0.00632023
0.95	0.320538	0.00650796	0.305657	0.00637353
1.05	0.355477	0.00679009	0.330139	0.00653144
1.15	0.381694	0.00711706	0.345311	0.00655181
1.25	0.386554	0.00703461	0.371705	0.00692686
1.35	0.414062	0.00745158	0.383139	0.00702515
1.45	0.442846	0.00788203	0.392951	0.00705327
1.55	0.446113	0.00777156	0.41846	0.00742321
1.65	0.453399	0.00782848	0.428074	0.00749789
1.75	0.476765	0.00816587	0.452065	0.00784701
1.85	0.507954	0.0086104	0.468564	0.00802175
1.95	0.523628	0.00882701	0.50375	0.00864671
2.1	0.542334	0.00652028	0.518075	0.00626171
2.3	0.586269	0.00696617	0.569525	0.00689552
2.5	0.630011	0.00773304	0.577542	0.00714882
2.7	0.628003	0.00819007	0.589373	0.00775349
2.9	0.644347	0.00926561	0.59469	0.00860529
3.25	0.66206	0.00746554	0.622467	0.00712769
3.75	0.793484	0.0132437	0.691758	0.0118492
