0.55	0.158831	0.00433626	0.159612	0.00456262
0.65	0.190599	0.00462207	0.177105	0.00434736
0.75	0.210866	0.00477453	0.204099	0.00473136
0.85	0.229155	0.00494367	0.21812	0.00481339
0.95	0.246968	0.00526197	0.234491	0.00511797
1.05	0.26441	0.00562489	0.2527	0.00552667
1.15	0.281479	0.00611456	0.264381	0.00583898
1.25	0.289799	0.00647321	0.279578	0.00628541
1.35	0.298698	0.0067947	0.287951	0.00665613
1.45	0.325452	0.00757887	0.295314	0.00701874
1.55	0.334619	0.00814838	0.307683	0.00766035
1.65	0.341296	0.0087376	0.337161	0.00876311
1.75	0.359973	0.00967581	0.345994	0.00939691
1.85	0.392844	0.0111734	0.367905	0.0106368
1.95	0.375726	0.0114248	0.363679	0.011094
2.1	0.419561	0.00980213	0.409341	0.00975764
2.3	0.499343	0.0133062	0.459814	0.0123391
2.5	0.549051	0.0178297	0.471128	0.0157639
2.7	0.557392	0.0226682	0.526242	0.0220225
2.9	0.630333	0.0326993	0.615326	0.0323675
3.25	0.745317	0.0363564	0.620684	0.0325583
