0.4375	0.000200091
0.4625	0.00018231
0.4875	0.000165922
0.5125	0.000155862
0.5375	0.000149967
0.5625	0.000145446
0.5875	0.000142133
0.6125	0.000138072
0.6375	0.000122703
0.6625	0.000115921
0.6875	0.00012581
0.7125	0.000141074
0.7375	0.00016131
0.7625	0.000291754
0.7875	0.000597531
0.8125	0.00013366
0.8375	8.03559e-005
0.8625	6.41048e-005
0.8875	5.48031e-005
0.9125	4.88495e-005
0.9375	4.51935e-005
0.9625	4.39286e-005
0.9875	6.42314e-005
1.0125	0.000446992
1.0375	0.000202262
1.0625	3.85999e-005
1.0875	3.03451e-005
1.1125	2.73324e-005
1.1375	2.53193e-005
1.1625	2.36227e-005
1.1875	2.22231e-005
1.25	1.91093e-005
1.35	1.5176e-005
1.45	1.21422e-005
1.55	9.74758e-006
1.65	7.84249e-006
1.75	6.33172e-006
1.85	5.14053e-006
1.95	4.16443e-006
2.05	3.32761e-006
2.15	2.75005e-006
2.25	2.30641e-006
2.35	1.97238e-006
2.45	1.7385e-006
2.55	1.60839e-006
2.65	1.57621e-006
2.75	1.69727e-006
2.825	1.98761e-006
2.875	2.38024e-006
2.9125	2.86785e-006
2.9375	3.37446e-006
2.9625	4.14784e-006
2.9875	5.70015e-006
3.0125	8.29749e-006
3.0375	1.36519e-005
3.0625	2.1213e-005
3.0875	2.99246e-005
3.1125	3.16246e-005
3.1375	2.83406e-005
3.1625	1.83675e-005
3.1875	1.06221e-005
3.2125	4.8664e-006
3.2375	2.44102e-006
3.2625	1.1519e-006
3.2875	6.68784e-007
3.4	2.70273e-007
3.5125	1.86646e-007
3.5375	1.91427e-007
3.5625	2.08473e-007
3.5875	2.41516e-007
3.6125	3.25115e-007
3.6375	4.44208e-007
3.6625	6.0665e-007
3.6875	6.5715e-007
3.7125	6.19068e-007
3.7375	4.42893e-007
3.7625	2.85609e-007
3.7875	1.68728e-007
3.9	6.36421e-008
4.15	3.16748e-008
4.35	2.01048e-008
4.45	1.61458e-008
4.55	1.29664e-008
4.8	7.7212e-009
40-60%
data
0.0025 0.0060355 6.67332e-005 0.000905325
0.0075 0.00539535 6.31867e-005 0.000809302
0.0125 0.0027101 4.49411e-005 0.000406515
0.0175 0.0016743 3.56056e-005 0.000251144
0.0225 0.00122223 3.06702e-005 0.000183335
0.0275 0.000803029 2.46197e-005 0.000120454
0.0325 0.000800712 2.47578e-005 0.000120107
0.0375 0.000625725 2.23306e-005 9.38588e-005
0.0425 0.000547598 2.11646e-005 8.21396e-005
0.0475 0.000430728 1.92944e-005 6.46092e-005
0.0525 0.000344581 1.7675e-005 5.16871e-005
0.0575 0.000324071 1.75071e-005 4.86107e-005
0.0625 0.000255632 1.62023e-005 3.83448e-005
0.0675 0.0002053 1.52982e-005 3.0795e-005
0.0725 0.000177817 1.47929e-005 2.66726e-005
0.0775 0.00018858 1.5197e-005 2.82871e-005
0.0825 0.000133583 1.40707e-005 2.00375e-005
0.0875 9.82733e-005 1.32244e-005 1.47411e-005
0.0925 7.95426e-005 1.32295e-005 1.19315e-005
0.0975 6.81203e-005 1.29194e-005 1.02182e-005
0.1025 6.60539e-005 1.30948e-005 9.90828e-006
0.1075 3.94006e-005 1.23192e-005 5.91042e-006
0.115 6.00773e-005 9.11868e-006 9.01185e-006
0.125 5.84206e-005 9.25771e-006 8.76338e-006
0.135 4.52382e-005 9.20712e-006 6.78615e-006
0.145 3.72396e-005 9.22526e-006 5.58651e-006
0.1625 2.8573e-005 6.04081e-006 4.28681e-006
0.1875 2.64901e-005 6.39763e-006 3.97467e-006
0.225 2.13182e-005 5.00814e-006 3.19972e-006
0.375 7.1699e-006 3.53988e-006 1.10045e-006
0.63  5.12351e-006 upper limit
0.78 1.16793e-005 4.71304e-006 1.75515e-006
0.9 3.37912e-006 1.56531e-006 5.11125e-007
1.025 1.11073e-005 2.41597e-006 1.66654e-006
1.15 2.60007e-006 9.10962e-007 4.0801e-007
1.375 1.03726e-006 5.13491e-007 1.63341e-007
1.75 5.19755e-007 1.87703e-007 7.9106e-008
2.25 1.88651e-007 upper limit
2.7 1.84759e-007 5.21598e-008 2.7719e-008
2.925 1.69092e-007 upper limit
3 1.88805e-007 8.34984e-008 2.83215e-008
