pt(GeV/c)   v2       err(stat)   err(sys up limit) err(sys. lower limit)
0.5 0.0470305 0.000224955 0.0027017 0.00362352
0.7 0.0676329 0.000275153 0.00388521 0.00526789
0.9 0.0855794 0.000344484 0.00491616 0.00676077
1.1 0.100207 0.000435968 0.00575645 0.00805329
1.3 0.113227 0.000551087 0.0065044 0.00928193
1.5 0.123626 0.000696455 0.00710177 0.0103617
1.7 0.134796 0.000876662 0.00774344 0.0115748
1.9 0.139424 0.00110149 0.0080093 0.0122863
2.1 0.147901 0.00137325 0.00849627 0.0133938
2.3 0.146528 0.00170845 0.00841739 0.0136516
2.5 0.153808 0.00211334 0.0088356 0.014755
2.7 0.152377 0.00258993 0.00875339 0.0150607
2.9 0.158693 0.00315742 0.00911622 0.0161671
