 0.6353530     0.5000000     0.7500000     0.2367540E-01 0.4723890E-02 0.2509850E-01 0.2093510E-01
 0.8776650     0.7500000      1.000000     0.4326870E-01 0.3867380E-02 0.4563690E-01 0.3818660E-01
  1.122340      1.000000      1.250000     0.6985740E-01 0.3836700E-02 0.7342600E-01 0.6171240E-01
  1.368450      1.250000      1.500000     0.9417100E-01 0.4294750E-02 0.9876460E-01 0.8357740E-01
  1.709310      1.500000      2.000000     0.1281430     0.4276320E-02 0.1340850     0.1151360    
  2.204100      2.000000      2.500000     0.1750470     0.7439660E-02 0.1828140     0.1611080    
  2.701290      2.500000      3.000000     0.1891180     0.1329080E-01 0.1978680     0.1774600    
  3.305320      3.000000      4.000000     0.2023520     0.2546850E-01 0.2208550     0.1864400    
