 0.2093885     0.1250000     0.2500000     0.9205475E-02 0.2002631E-02
 0.3155130     0.2500000     0.3750000     0.2115710E-01 0.1236275E-02
 0.4356780     0.3750000     0.5000000     0.3104698E-01 0.1210743E-02
 0.5589300     0.5000000     0.6250000     0.4616690E-01 0.1392309E-02
 0.6826700     0.6250000     0.7500000     0.5374550E-01 0.1715273E-02
 0.8554750     0.7500000      1.000000     0.6151475E-01 0.1761991E-02
  1.097110      1.000000      1.250000     0.6493350E-01 0.3325330E-02
  1.343635      1.250000      1.500000     0.6133475E-01 0.7003720E-02
