 0.6353530     0.5000000     0.7500000     0.7203520E-01 0.1590250E-01
 0.8776650     0.7500000      1.000000     0.9431640E-01 0.1376740E-01
  1.122340      1.000000      1.250000     0.1253210     0.1442360E-01
  1.368450      1.250000      1.500000     0.1456510     0.1689630E-01
  1.709310      1.500000      2.000000     0.1981480     0.1739880E-01
  2.204100      2.000000      2.500000     0.2478140     0.3065610E-01
  2.701290      2.500000      3.000000     0.2499420     0.5428660E-01
  3.305320      3.000000      4.000000     0.3446610     0.1048760    
