 0.6353530     0.5000000     0.7500000     0.1975250E-01 0.3688300E-02 0.2093980E-01 0.1746620E-01
 0.8776650     0.7500000      1.000000     0.3731610E-01 0.3230780E-02 0.3935850E-01 0.3293310E-01
  1.122340      1.000000      1.250000     0.6430330E-01 0.3263910E-02 0.6758810E-01 0.5680580E-01
  1.368450      1.250000      1.500000     0.9871230E-01 0.3667900E-02 0.1035270     0.8760780E-01
  1.709310      1.500000      2.000000     0.1250490     0.3593780E-02 0.1308480     0.1123560    
  2.204100      2.000000      2.500000     0.1690690     0.6149170E-02 0.1765710     0.1556060    
  2.701290      2.500000      3.000000     0.2004030     0.1091250E-01 0.2096750     0.1880490    
  3.305320      3.000000      4.000000     0.2186270     0.1974730E-01 0.2386180     0.2014350    
