 0.2100300      0.000000     0.2500000     0.2325160E-01 0.3942150E-02
 0.3649990     0.2500000     0.5000000     0.4965390E-01 0.2180560E-02
 0.6083350     0.5000000     0.7500000     0.8854650E-01 0.3051690E-02
 0.8594490     0.7500000      1.000000     0.1220290     0.4406820E-02
  1.110510      1.000000      1.250000     0.1453290     0.6197530E-02
  1.360560      1.250000      1.500000     0.1717320     0.8496280E-02
  1.691680      1.500000      2.000000     0.1917280     0.9911530E-02
  2.176630      2.000000      2.500000     0.1906410     0.1820600E-01
  2.672120      2.500000      3.000000     0.1611860     0.3133920E-01
  3.274540      3.000000      4.000000     0.1860380     0.5257020E-01
