 0.4187770     0.2500000     0.5000000     0.1977340E-01 0.5374710E-02 0.2139390E-01 0.1815290E-01
 0.6310260     0.5000000     0.7500000     0.4112300E-01 0.3385710E-02 0.4359480E-01 0.3865110E-01
 0.8713560     0.7500000      1.000000     0.6251440E-01 0.3339620E-02 0.6593600E-01 0.5909280E-01
  1.117860      1.000000      1.250000     0.9287220E-01 0.3861810E-02 0.9761640E-01 0.8812800E-01
  1.365340      1.250000      1.500000     0.1060220     0.4738770E-02 0.1111940     0.1008500    
  1.710950      1.500000      2.000000     0.1231920     0.4809180E-02 0.1292400     0.1171440    
  2.194220      2.000000      2.500000     0.1310460     0.8992830E-02 0.1430910     0.1190010    
  2.687270      2.500000      3.000000     0.1061220     0.1865920E-01 0.1229150     0.8932930E-01
