 0.6353530     0.5000000     0.7500000     0.2569050E-01 0.6076420E-02
 0.8776650     0.7500000      1.000000     0.4760790E-01 0.5360210E-02
  1.122340      1.000000      1.250000     0.8882380E-01 0.5486430E-02
  1.368450      1.250000      1.500000     0.1267760     0.6231700E-02
  1.709310      1.500000      2.000000     0.1658560     0.6121460E-02
  2.204100      2.000000      2.500000     0.2069460     0.1052570E-01
  2.701290      2.500000      3.000000     0.2602430     0.1854990E-01
  3.305320      3.000000      4.000000     0.2942240     0.3341530E-01
