 0.2100300      0.000000     0.2500000     0.2258370E-01 0.2090470E-02
 0.3649990     0.2500000     0.5000000     0.4534140E-01 0.1044580E-02
 0.6083350     0.5000000     0.7500000     0.7664950E-01 0.1398750E-02
 0.8594490     0.7500000      1.000000     0.1077820     0.1954680E-02
  1.110510      1.000000      1.250000     0.1324270     0.2710530E-02
  1.360560      1.250000      1.500000     0.1520260     0.3759720E-02
  1.691680      1.500000      2.000000     0.1742140     0.4507390E-02
  2.176630      2.000000      2.500000     0.1883490     0.8535240E-02
  2.672120      2.500000      3.000000     0.1932730     0.1522460E-01
  3.274540      3.000000      4.000000     0.1668760     0.2649510E-01
