 0.1050150      0.000000     0.1250000     0.8986575E-02 0.4224927E-03
 0.1824995     0.1250000     0.2500000     0.1672013E-01 0.2173523E-03
 0.3041675     0.2500000     0.3750000     0.3006840E-01 0.3022322E-03
 0.4297245     0.3750000     0.5000000     0.4192112E-01 0.4422037E-03
 0.5552550     0.5000000     0.6250000     0.5289725E-01 0.6367730E-03
 0.6802800     0.6250000     0.7500000     0.5959500E-01 0.9035125E-03
 0.8458400     0.7500000      1.000000     0.6883075E-01 0.1122919E-02
  1.088315      1.000000      1.250000     0.7718275E-01 0.2642102E-02
  1.336060      1.250000      1.500000     0.7527800E-01 0.6839065E-02
