0.51952 0.02978 0.00714 0.00179
0.69982 0.05203 0.00580 0.00312
0.89585 0.05958 0.00613 0.00357
1.18174 0.08679 0.00553 0.00521
1.57872 0.11298 0.00832 0.00678
1.96851 0.15705 0.01300 0.00942
2.36985 0.20786 0.02056 0.01247
2.77469 0.19577 0.03160 0.01175
