0.360943 0.119008 0.0100112 
0.691833 0.133265 0.00492517 
1.1911 0.172939 0.00598494 
1.69654 0.199311 0.009013 
2.20117 0.217043 0.0147793 
2.70571 0.22896 0.0218262 
3.2097 0.328426 0.0487613 
3.71372 0.20634 0.0464801 
4.21814 0.238283 0.0822969 
