0.55	2.19928	0.0380575
0.65	2.25631	0.0333245
0.75	2.18107	0.0300228
0.85	1.99479	0.0265539
0.95	1.73881	0.0224013
1.05	1.45815	0.0170949
1.15	1.23763	0.0143987
1.25	1.01035	0.0116465
1.35	0.811927	0.00927667
1.45	0.663459	0.00762612
1.55	0.507156	0.00572493
1.65	0.401734	0.00455384
1.75	0.308529	0.00347083
1.85	0.234513	0.00261887
1.95	0.182255	0.00203954
2.1	0.122141	0.00097577
2.3	0.0677651	0.000538371
2.5	0.0390349	0.000312724
2.7	0.0223602	0.000181705
2.9	0.0128756	0.00010716
3.25	0.0053312	3.12674e-05
3.75	0.00150234	1.04686e-05
4.25	0.000475683	4.64891e-06
4.75	0.000183133	2.75557e-06
5.25	6.70329e-05	3.21712e-06
5.75	3.38492e-05	2.50657e-06
