0.55	0.189408	0.00437971
0.65	0.14256	0.00284216
0.75	0.10503	0.0019096
0.85	0.0738263	0.00125206
0.95	0.0530409	0.00087182
1.05	0.0385282	0.000620925
1.15	0.0280275	0.000452672
1.25	0.0202077	0.000327489
1.35	0.014667	0.000235485
1.45	0.0109674	0.00017649
1.55	0.00832896	0.000135877
1.65	0.00622117	0.000104743
1.75	0.00481058	8.26125e-05
1.85	0.00361867	6.46329e-05
1.95	0.00291867	5.34526e-05
2.1	0.00209291	2.88086e-05
2.3	0.00137356	2.07447e-05
2.5	0.000839776	1.49684e-05
2.7	0.000528453	1.1501e-05
2.9	0.000347053	9.24152e-06
3.25	0.000181947	4.47127e-06
