0.55	0.250919	0.00615895
0.65	0.177498	0.00359708
0.75	0.137035	0.00256531
0.85	0.0968444	0.00168134
0.95	0.0707686	0.00118765
1.05	0.0518797	0.000854414
1.15	0.0372544	0.000602495
1.25	0.0269515	0.000431467
1.35	0.0197476	0.000314124
1.45	0.0146036	0.000230174
1.55	0.0113212	0.000181375
1.65	0.00863061	0.000140269
1.75	0.00648503	0.000106805
1.85	0.00497353	8.3797e-05
1.95	0.00374531	6.41496e-05
2.1	0.00274637	3.5172e-05
2.3	0.00176314	2.41218e-05
2.5	0.00108277	1.7315e-05
2.7	0.000675111	1.30783e-05
2.9	0.000432405	1.03622e-05
3.25	0.000214351	4.80346e-06
