0.55	0.416342	0.00561416
0.65	0.252346	0.00318668
0.75	0.157714	0.00193926
0.85	0.100223	0.00120943
0.95	0.0636783	0.000763365
1.05	0.0432303	0.000523203
1.15	0.028841	0.000354609
1.25	0.0196552	0.000246961
1.35	0.0134798	0.000171772
1.45	0.0094722	0.000123732
1.55	0.00685547	9.31913e-05
1.65	0.00473765	6.60798e-05
1.75	0.00355214	5.21186e-05
1.85	0.00253988	3.91354e-05
1.95	0.00193709	3.14674e-05
2.1	0.00126257	1.6205e-05
2.3	0.000736604	1.09361e-05
2.5	0.00042099	7.7406e-06
2.7	0.000248116	5.86898e-06
2.9	0.000150046	4.57402e-06
3.25	6.8651e-05	2.11918e-06
3.75	2.30929e-05	1.4131e-06
4.25	1.20503e-05	1.17645e-06
4.75	3.26433e-06	6.46934e-07
