0.55	0.0287267	0.000558349
0.65	0.0300017	0.000484678
0.75	0.0273415	0.000394795
0.85	0.0236132	0.000320839
0.95	0.0187925	0.000244815
1.05	0.0150487	0.00019307
1.15	0.0118297	0.000152243
1.25	0.00891875	0.000114463
1.35	0.00687331	8.79273e-05
1.45	0.00521242	6.65632e-05
1.55	0.00395399	5.10423e-05
1.65	0.00295994	3.84091e-05
1.75	0.00224581	2.94472e-05
1.85	0.00170831	2.2995e-05
1.95	0.00125653	1.72117e-05
2.1	0.000867672	8.80053e-06
2.3	0.000492754	5.45018e-06
2.5	0.000295411	3.65611e-06
2.7	0.000176163	2.46059e-06
2.9	0.000108202	1.76011e-06
3.25	4.75947e-05	6.49524e-07
3.75	1.62987e-05	3.36322e-07
4.25	6.12934e-06	2.021e-07
4.75	2.62378e-06	1.37217e-07
