0.55	0.0669736	0.00159377
0.65	0.049258	0.0010184
0.75	0.0340894	0.000646574
0.85	0.0233353	0.000417528
0.95	0.0159357	0.000280598
1.05	0.011382	0.000199943
1.15	0.00808801	0.000144711
1.25	0.00580122	0.000106943
1.35	0.00410193	7.69524e-05
1.45	0.00307167	5.91768e-05
1.55	0.00222609	4.50176e-05
1.65	0.00167038	3.56033e-05
1.75	0.0012871	2.88248e-05
1.85	0.00100198	2.38376e-05
1.95	0.000731966	1.86494e-05
2.1	0.000542174	1.05738e-05
2.3	0.000367789	8.08435e-06
2.5	0.000231542	6.18306e-06
2.7	0.00014667	4.86022e-06
2.9	9.7331e-05	4.09213e-06
3.25	5.41303e-05	2.06599e-06
