0.55	0.0380855	0.000609499
0.65	0.0390553	0.000535096
0.75	0.0359037	0.000458137
0.85	0.0294849	0.000352607
0.95	0.0247921	0.000295746
1.05	0.0191446	0.000221372
1.15	0.0153911	0.000181882
1.25	0.011666	0.000137429
1.35	0.00896176	0.00010619
1.45	0.00705433	8.53914e-05
1.55	0.00529489	6.40242e-05
1.65	0.00404748	4.94105e-05
1.75	0.00310639	3.87129e-05
1.85	0.00234365	2.9601e-05
1.95	0.0017557	2.24741e-05
2.1	0.00119774	1.14094e-05
2.3	0.000702666	7.10892e-06
2.5	0.000419794	4.67889e-06
2.7	0.000247416	3.07192e-06
2.9	0.000149336	2.1315e-06
3.25	7.00451e-05	8.17504e-07
3.75	2.31705e-05	4.01903e-07
4.25	8.97078e-06	2.44564e-07
4.75	3.96591e-06	1.67934e-07
