0.55	0.0527392	0.000879123
0.65	0.0544277	0.000771747
0.75	0.0499216	0.000658131
0.85	0.0410591	0.000509127
0.95	0.0347577	0.000432032
1.05	0.0268256	0.000325218
1.15	0.021704	0.000270974
1.25	0.0164366	0.000206905
1.35	0.0126632	0.000162514
1.45	0.00996633	0.000132499
1.55	0.00750744	0.000101748
1.65	0.00570602	7.94622e-05
1.75	0.00443842	6.46633e-05
1.85	0.0033256	5.03897e-05
1.95	0.00250039	3.96306e-05
2.1	0.00171247	2.11012e-05
2.3	0.000982544	1.38093e-05
2.5	0.000586403	9.70961e-06
2.7	0.000349553	6.8038e-06
2.9	0.000214693	5.02656e-06
3.25	0.000101507	2.02972e-06
3.75	3.32702e-05	1.04055e-06
4.25	1.22955e-05	6.26866e-07
4.75	5.70808e-06	4.44539e-07
