0.55	1.14029	0.0153117
0.65	0.719917	0.00904768
0.75	0.468775	0.0057125
0.85	0.307383	0.00366412
0.95	0.201883	0.00237901
1.05	0.138413	0.00163793
1.15	0.0953345	0.0011347
1.25	0.0665888	0.00080209
1.35	0.0466518	0.000561994
1.45	0.033308	0.000405033
1.55	0.0242337	0.0003009
1.65	0.0172111	0.000214025
1.75	0.0129133	0.000165189
1.85	0.00935632	0.000121576
1.95	0.00703601	9.42635e-05
2.1	0.00471556	4.76554e-05
2.3	0.00270441	2.99031e-05
2.5	0.0016462	2.10881e-05
2.7	0.000987734	1.528e-05
2.9	0.000632558	1.20975e-05
3.25	0.00028624	5.30939e-06
3.75	9.74576e-05	3.46065e-06
4.25	4.23861e-05	2.615e-06
4.75	1.61387e-05	1.69263e-06
