0.55	0.0415916	0.000732746	0.0325705	0.000676987
0.65	0.0670845	0.00103625	0.052869	0.000938242
0.75	0.0998262	0.00146918	0.083441	0.00136305
0.85	0.132994	0.0019369	0.104942	0.00166809
0.95	0.167097	0.00243217	0.131575	0.00208234
1.05	0.205905	0.00249383	0.155607	0.00199853
1.15	0.248441	0.00298856	0.192157	0.00244553
1.25	0.283013	0.0033978	0.211227	0.00263569
1.35	0.316852	0.00378683	0.235448	0.00293823
1.45	0.362918	0.0043325	0.263034	0.00326309
1.55	0.382468	0.00453992	0.282167	0.00346041
1.65	0.409087	0.00488897	0.297447	0.00364421
1.75	0.434395	0.00517517	0.317626	0.00389006
1.85	0.457668	0.00542039	0.338862	0.00413814
1.95	0.479299	0.00571682	0.350512	0.00429549
2.1	0.492029	0.00423707	0.367296	0.00324318
2.3	0.504211	0.00438724	0.372278	0.00335674
2.5	0.518863	0.00469578	0.375444	0.0035441
2.7	0.506001	0.00492349	0.362219	0.00367434
2.9	0.487451	0.0052438	0.355583	0.00400277
3.25	0.469073	0.00402319	0.340487	0.00308876
3.75	0.460236	0.0060476	0.322248	0.00452494
4.25	0.442599	0.00962279	0.310718	0.00716609
4.75	0.407832	0.0143685	0.286197	0.0107504
5.25	0.311329	0.031581	0.209628	0.0229171
5.75	0.48987	0.0881075	0.301178	0.0513685
