0.55	0.0341019	0.00073886	0.0255335	0.000642507
0.65	0.0564876	0.00108474	0.0433105	0.000941981
0.75	0.0865156	0.00158062	0.0688148	0.00138328
0.85	0.118541	0.00213451	0.0897337	0.00173747
0.95	0.153932	0.00272513	0.118131	0.0022427
1.05	0.199431	0.0032765	0.144984	0.00252613
1.15	0.250526	0.00407933	0.186751	0.0032179
1.25	0.295694	0.00479659	0.213392	0.00359531
1.35	0.34278	0.00552193	0.247027	0.0041527
1.45	0.405318	0.00651087	0.285092	0.00475254
1.55	0.440507	0.00701608	0.315824	0.0051878
1.65	0.484525	0.007752	0.343491	0.00562184
1.75	0.524213	0.00833251	0.376804	0.00613783
1.85	0.567575	0.00893446	0.410917	0.00664855
1.95	0.610253	0.00963089	0.437147	0.00705992
2.1	0.635891	0.00720116	0.469319	0.00541214
2.3	0.675582	0.00761291	0.496351	0.00572549
2.5	0.7109	0.00814017	0.512338	0.00602896
2.7	0.709227	0.00848626	0.513576	0.00626942
2.9	0.684986	0.008746	0.504525	0.00658181
3.25	0.663596	0.00637174	0.481589	0.00473238
3.75	0.638355	0.00839368	0.455375	0.0062612
4.25	0.591149	0.0119448	0.420201	0.00882204
4.75	0.52844	0.0168527	0.403868	0.0134289
5.25	0.504591	0.0483179	0.284735	0.0261014
5.75	0.429804	0.0604869	0.291035	0.0450846
