0.55	0.0455215	0.000946461	0.034665	0.000818249
0.65	0.0732427	0.00135994	0.0576766	0.00117864
0.75	0.103736	0.00183	0.0811032	0.00152943
0.85	0.130815	0.00219828	0.107061	0.00192957
0.95	0.170267	0.00283796	0.130004	0.00227379
1.05	0.193242	0.00315866	0.152151	0.00264057
1.15	0.226194	0.0037596	0.174362	0.00303279
1.25	0.242765	0.00404715	0.18816	0.00327892
1.35	0.266118	0.00444576	0.208174	0.00361077
1.45	0.299571	0.00503624	0.220361	0.00382064
1.55	0.312353	0.00525944	0.229164	0.00401602
1.65	0.322606	0.0054883	0.243144	0.00425355
1.75	0.33956	0.00585145	0.245387	0.00434524
1.85	0.347435	0.00603775	0.258523	0.0046365
1.95	0.344035	0.00605587	0.251979	0.00458643
2.1	0.357131	0.00462344	0.259959	0.00348161
2.3	0.363184	0.00493158	0.255709	0.00365697
2.5	0.366953	0.00546778	0.256344	0.00406513
2.7	0.340873	0.00572916	0.250346	0.00448655
2.9	0.338789	0.00658616	0.247513	0.00518229
3.25	0.337889	0.00556656	0.23017	0.00412125
3.75	0.316849	0.00842335	0.23257	0.00674606
4.25	0.316277	0.0139658	0.215703	0.0103121
4.75	0.294216	0.0207667	0.231623	0.0182463
