0.55	0.0439112	0.000926172	0.0326005	0.000781854
0.65	0.0707265	0.00132917	0.0555336	0.00115106
0.75	0.101321	0.00180908	0.0785925	0.00150351
0.85	0.129245	0.00220065	0.105516	0.00193085
0.95	0.16945	0.00286638	0.129145	0.00229761
1.05	0.194563	0.00323462	0.151826	0.00268709
1.15	0.227652	0.00386114	0.175373	0.00312219
1.25	0.244794	0.00418285	0.190287	0.0034095
1.35	0.272387	0.00468711	0.212146	0.00380894
1.45	0.310467	0.00541482	0.225319	0.0040716
1.55	0.323828	0.0056973	0.238173	0.00438444
1.65	0.33859	0.00607543	0.251931	0.00468332
1.75	0.357954	0.00657402	0.255129	0.00485721
1.85	0.368922	0.00692174	0.269876	0.00528472
1.95	0.36387	0.00701964	0.262964	0.00532948
2.1	0.377709	0.00547495	0.275001	0.00418986
2.3	0.395853	0.00624014	0.270715	0.00459841
2.5	0.395029	0.00710532	0.272533	0.00533051
2.7	0.365434	0.00769261	0.26409	0.0060237
2.9	0.35425	0.00889661	0.268346	0.0073552
3.25	0.34642	0.00771909	0.230984	0.005655
3.75	0.317916	0.0118564	0.224083	0.0092781
4.25	0.308176	0.0197532	0.237114	0.0166652
4.75	0.288827	0.0300298	0.219168	0.0258114
