0.55	1.01946	0.0180129
0.65	1.03702	0.0175724
0.75	0.993322	0.0164044
0.85	0.993937	0.016644
0.95	1.00482	0.0168843
1.05	1.01771	0.0167052
1.15	1.01454	0.0164117
1.25	0.999068	0.0161375
1.35	1.0136	0.016334
1.45	1.02674	0.0163857
1.55	1.00398	0.0159439
1.65	0.998367	0.0159308
1.75	0.994588	0.0157583
1.85	0.997308	0.0156721
1.95	0.999711	0.0156839
2.1	0.97919	0.0110362
2.3	0.991494	0.0111728
2.5	1.00494	0.0116217
2.7	0.987626	0.0121736
2.9	0.987704	0.0133865
3.25	0.988172	0.0104973
3.75	1.01587	0.015912
4.25	1.03502	0.025629
4.75	0.97398	0.0383509
5.25	1.15229	0.129773
5.75	0.822251	0.145667
