0.55	0.959355	0.03044
0.65	0.937581	0.026019
0.75	0.97237	0.024924
0.85	0.999473	0.0249246
0.95	0.951988	0.0226694
1.05	0.942747	0.0208067
1.15	0.916548	0.01936
1.25	0.959547	0.0196108
1.35	0.936068	0.018736
1.45	0.911318	0.0178707
1.55	0.939359	0.0179769
1.65	0.942102	0.017642
1.75	0.941158	0.0174552
1.85	0.920199	0.016819
1.95	0.958812	0.0175039
2.1	0.936315	0.0119819
2.3	0.964677	0.0122427
2.5	0.920718	0.0120334
2.7	0.921014	0.0127716
2.9	0.919786	0.0140827
3.25	0.921749	0.0111763
3.75	0.882814	0.0161292
