0.55	0.976806	0.0248779
0.65	0.953981	0.021461
0.75	1.01423	0.0214933
0.85	1.0003	0.0209909
0.95	0.960987	0.0198
1.05	0.949399	0.0155502
1.15	0.926142	0.0145456
1.25	0.963955	0.014678
1.35	0.942522	0.0140958
1.45	0.916246	0.0134671
1.55	0.940456	0.013524
1.65	0.942595	0.0133144
1.75	0.93629	0.0131439
1.85	0.918367	0.0127981
1.95	0.95218	0.0133182
2.1	0.937937	0.00928505
2.3	0.948899	0.0094863
2.5	0.906675	0.00959633
2.7	0.910888	0.0105923
2.9	0.9015	0.0120563
3.25	0.932223	0.0105291
3.75	0.890648	0.0167221
