0.55	0.776118	0.0210952
0.65	0.779744	0.0178164
0.75	0.784059	0.0163974
0.85	0.808228	0.0161094
0.95	0.77421	0.0153074
1.05	0.803858	0.015904
1.15	0.77212	0.0158752
1.25	0.751531	0.0160011
1.35	0.779136	0.0173832
1.45	0.743247	0.0175309
1.55	0.748771	0.0188278
1.65	0.743503	0.0199545
1.75	0.743628	0.0215268
1.85	0.734733	0.0233428
1.95	0.740246	0.0257294
2.1	0.713187	0.0202617
2.3	0.687522	0.0240895
2.5	0.695591	0.030052
2.7	0.741421	0.0395511
2.9	0.72288	0.0488579
3.25	0.656366	0.0384131
3.75	0.845345	0.0756291
4.25	0.527432	0.0762586
4.75	0.324875	0.0705335
