0.55	0.986209	0.0327748
0.65	0.914875	0.0255594
0.75	0.945762	0.0242268
0.85	0.940354	0.0222841
0.95	0.939779	0.0214492
1.05	0.958714	0.0213079
1.15	0.951776	0.0207926
1.25	0.940072	0.0202614
1.35	0.938484	0.019835
1.45	0.926435	0.0192579
1.55	0.962518	0.0200543
1.65	0.946494	0.0197955
1.75	0.94803	0.0198142
1.85	0.935726	0.0196359
1.95	0.90468	0.0190579
2.1	0.935513	0.0143264
2.3	0.927707	0.0147605
2.5	0.91248	0.0161993
2.7	0.898874	0.0184455
2.9	0.905607	0.0219685
3.25	0.903103	0.0194891
