0.55	0.737593	0.0189961
0.65	0.764459	0.0165321
0.75	0.752156	0.0148022
0.85	0.795723	0.0147319
0.95	0.756453	0.0136976
1.05	0.781135	0.0138769
1.15	0.766813	0.0138393
1.25	0.764515	0.013845
1.35	0.762764	0.0139329
1.45	0.732806	0.013628
1.55	0.751285	0.0141693
1.65	0.727988	0.014016
1.75	0.720983	0.0142786
1.85	0.72056	0.0148008
1.95	0.704631	0.0150275
2.1	0.726252	0.0117559
2.3	0.681199	0.01239
2.5	0.694124	0.0145809
2.7	0.710164	0.0173157
2.9	0.739522	0.0214246
3.25	0.67798	0.017031
3.75	0.685922	0.0268236
4.25	0.701047	0.043743
4.75	0.688206	0.0702448
