0.55	0.741988	0.0204282
0.65	0.772682	0.0178809
0.75	0.774945	0.0164412
0.85	0.742494	0.01494
0.95	0.750203	0.0145966
1.05	0.731537	0.0127446
1.15	0.74482	0.0129001
1.25	0.71424	0.0120703
1.35	0.724457	0.0121626
1.45	0.717301	0.0120157
1.55	0.716237	0.0117839
1.65	0.702044	0.0115027
1.75	0.710124	0.0115836
1.85	0.719794	0.011644
1.95	0.708908	0.011487
2.1	0.717419	0.00828842
2.3	0.722518	0.00830264
2.5	0.723204	0.00838272
2.7	0.71913	0.00843983
2.9	0.732096	0.00883542
3.25	0.725332	0.00620347
3.75	0.736997	0.00769544
4.25	0.751849	0.0111401
4.75	0.765351	0.0175152
5.25	0.697435	0.0471159
5.75	0.638559	0.0679809
