0.55	0.990492	0.0186772
0.65	0.975508	0.0172766
0.75	0.974031	0.0167439
0.85	0.978544	0.0163623
0.95	0.992761	0.0163641
1.05	0.998343	0.0164065
1.15	0.997087	0.0164904
1.25	0.986372	0.0164495
1.35	0.980437	0.0162848
1.45	1.0045	0.0166163
1.55	1.01784	0.0169642
1.65	0.970302	0.0161795
1.75	1.00042	0.0168381
1.85	0.9796	0.0164775
1.95	0.977148	0.0166305
2.1	0.995211	0.0123244
2.3	0.996005	0.0127635
2.5	1.00734	0.0141065
2.7	0.969479	0.0154634
2.9	0.991747	0.0184999
3.25	0.997487	0.0163768
3.75	0.958332	0.0274669
4.25	1.00183	0.04913
4.75	0.840366	0.0685791
