0.55	0.988786	0.0187507
0.65	0.976897	0.0174212
0.75	0.975864	0.0169316
0.85	0.98266	0.0166289
0.95	0.999178	0.0167567
1.05	0.991284	0.0166634
1.15	0.993075	0.01694
1.25	0.989439	0.0171588
1.35	0.972853	0.0170163
1.45	1.00167	0.0177057
1.55	1.01978	0.018498
1.65	0.966071	0.0178948
1.75	0.98405	0.0188716
1.85	0.977235	0.019304
1.95	0.967221	0.0199924
2.1	0.997124	0.0157665
2.3	1.00426	0.0178681
2.5	1.00486	0.0213802
2.7	0.974366	0.0257234
2.9	0.966472	0.0325491
3.25	0.973902	0.031973
3.75	0.921658	0.0599587
4.25	1.10311	0.126669
4.75	0.88494	0.177971
