0.55	1.01898	0.0131876
0.65	1.04065	0.0132425
0.75	0.990423	0.0127626
0.85	1.00987	0.0137125
0.95	1.01065	0.0144473
1.05	1.02133	0.0117587
1.15	1.01952	0.0116135
1.25	1.0033	0.0114638
1.35	1.0198	0.0116668
1.45	1.03282	0.0117631
1.55	1.00333	0.0114541
1.65	1.00287	0.0115773
1.75	1.00017	0.0115989
1.85	1.00348	0.0116819
1.95	1.00393	0.0118128
2.1	0.984965	0.00851204
2.3	0.999479	0.00905517
2.5	1.00408	0.00996251
2.7	0.991383	0.0113058
2.9	1.00032	0.0136465
3.25	1.00262	0.0121776
3.75	1.02896	0.0225543
4.25	1.05745	0.04033
4.75	0.902991	0.059021
5.25	0.956245	0.178239
5.75	1.24567	0.36479
