0.55	1.02162	0.0180007
0.65	1.04052	0.0175879
0.75	0.993558	0.0163567
0.85	0.999795	0.0166752
0.95	0.998336	0.0167047
1.05	1.0151	0.0166542
1.15	1.01312	0.0163831
1.25	0.997878	0.0161138
1.35	1.01162	0.0162943
1.45	1.02703	0.0163822
1.55	1.00144	0.0158948
1.65	0.997837	0.0159105
1.75	0.992581	0.0157156
1.85	0.997556	0.0156575
1.95	0.996646	0.0156166
2.1	0.980159	0.01104
2.3	0.993039	0.0111785
2.5	1.00436	0.0115856
2.7	0.981382	0.0120537
2.9	0.996589	0.0134353
3.25	0.980379	0.0103408
3.75	1.01264	0.0156283
4.25	1.05311	0.025687
4.75	0.896884	0.0341139
5.25	0.932289	0.101047
5.75	0.646106	0.113276
