0.55	0.763314	0.0214602
0.65	0.795113	0.018726
0.75	0.790091	0.0170396
0.85	0.752396	0.0153962
0.95	0.77112	0.0152573
1.05	0.739868	0.0129014
1.15	0.756275	0.0131071
1.25	0.720994	0.0121952
1.35	0.730459	0.0122757
1.45	0.722183	0.0121113
1.55	0.719812	0.0118563
1.65	0.707766	0.011613
1.75	0.714909	0.0116809
1.85	0.722038	0.0117014
1.95	0.716131	0.0116305
2.1	0.722691	0.008372
2.3	0.728452	0.00840285
2.5	0.724248	0.00844145
2.7	0.715175	0.00846989
2.9	0.727492	0.00889582
3.25	0.717143	0.0062482
3.75	0.724681	0.00782525
4.25	0.735716	0.0113006
4.75	0.744379	0.0178069
5.25	0.650226	0.045464
5.75	0.556775	0.0620457
