0.55	0.764553	0.020342
0.65	0.783588	0.017481
0.75	0.770871	0.0156938
0.85	0.803935	0.0154801
0.95	0.754205	0.0143156
1.05	0.779751	0.0146484
1.15	0.76604	0.0147805
1.25	0.754878	0.0148418
1.35	0.768077	0.0155314
1.45	0.748957	0.0157303
1.55	0.746724	0.0163201
1.65	0.719545	0.0164395
1.75	0.735326	0.0177857
1.85	0.730607	0.0189504
1.95	0.736405	0.0205226
2.1	0.720312	0.0159156
2.3	0.720172	0.0189954
2.5	0.69929	0.0224371
2.7	0.69926	0.0268893
2.9	0.705947	0.033435
3.25	0.681438	0.0281375
3.75	0.689085	0.0440893
4.25	0.650365	0.0665194
4.75	0.826908	0.127089
