Au + Au 15 - 20 %

note: correlation function is symmetric with respect to pTa and pTb

note: #xi error shown is statistical only!



2-3 #otimes 0.4-1 GeV/c
v_{2}^{t}v_{2}^{p}=0.1521 x 0.0547=0.008317
-1.473  0.978208  0.002510
-1.276  0.974905  0.002207
-1.080  0.982765  0.001878
-0.884  0.999232  0.001656
-0.687  1.032050  0.001510
-0.491  1.071268  0.001384
-0.295  1.117457  0.001279
-0.098  1.141098  0.001219
0.098  1.139680  0.001217
0.295  1.117588  0.001270
0.491  1.070499  0.001349
0.687  1.032317  0.001441
0.884  0.999452  0.001563
1.080  0.981963  0.001785
1.276  0.974755  0.002158
1.473  0.979171  0.002527
1.669  0.984815  0.002442
1.865  0.992495  0.002125
2.062  1.007086  0.001869
2.258  1.023980  0.001655
2.454  1.040455  0.001491
2.651  1.053302  0.001383
2.847  1.062453  0.001333
3.043  1.065721  0.001321
3.240  1.066667  0.001322
3.436  1.061821  0.001329
3.632  1.054029  0.001374
3.829  1.040674  0.001476
4.025  1.025360  0.001632
4.222  1.006791  0.001832
4.418  0.992853  0.002084
4.614  0.985102  0.002401


3-4 #otimes 0.4-1 GeV/c
v_{2}^{t}v_{2}^{p}=0.1614 x 0.0547=0.008821
#xi=1.005208#pm0.001238

Dphi  CF  CFerr
-1.473  0.991984  0.000991
-1.276  0.992171  0.000969
-1.080  0.994223  0.000922
-0.884  1.003847  0.000827
-0.687  1.011554  0.000730
-0.491  1.025400  0.000674
-0.295  1.037991  0.000655
-0.098  1.045106  0.000650
0.098  1.045055  0.000644
0.295  1.037453  0.000643
0.491  1.026267  0.000661
0.687  1.012820  0.000719
0.884  1.002422  0.000808
1.080  0.995294  0.000894
1.276  0.994009  0.000945
1.473  0.992706  0.000985
1.669  0.996280  0.001037
1.865  1.002493  0.001017
2.062  1.009343  0.000913
2.258  1.014617  0.000822
2.454  1.023711  0.000773
2.651  1.028118  0.000736
2.847  1.033354  0.000702
3.043  1.035653  0.000675
3.240  1.035982  0.000670
3.436  1.032727  0.000690
3.632  1.029673  0.000721
3.829  1.022007  0.000753
4.025  1.015888  0.000795
4.222  1.007531  0.000878
4.418  1.001569  0.000972
4.614  0.994294  0.001004


3-4 #otimes 1-2 GeV/c
v_{2}^{t}v_{2}^{p}=0.1614 x 0.1043=0.016835
#xi=1.006550#pm0.002308

Dphi  CF  CFerr
-1.473  0.985314  0.002257
-1.276  0.980934  0.002089
-1.080  0.985890  0.001766
-0.884  1.002380  0.001580
-0.687  1.020841  0.001408
-0.491  1.049669  0.001293
-0.295  1.073686  0.001195
-0.098  1.091113  0.001146
0.098  1.091376  0.001147
0.295  1.072230  0.001177
0.491  1.049780  0.001272
0.687  1.020974  0.001352
0.884  1.000436  0.001510
1.080  0.987768  0.001699
1.276  0.981200  0.002037
1.473  0.982213  0.002281
1.669  0.991671  0.002275
1.865  1.001826  0.002059
2.062  1.005373  0.001760
2.258  1.020120  0.001580
2.454  1.031257  0.001416
2.651  1.040806  0.001325
2.847  1.049151  0.001271
3.043  1.053590  0.001250
3.240  1.053080  0.001247
3.436  1.050285  0.001254
3.632  1.041196  0.001312
3.829  1.035405  0.001382
4.025  1.019813  0.001538
4.222  1.008843  0.001699
4.418  0.999208  0.001978
4.614  0.991605  0.002193


3-4 #otimes 2-3 GeV/c
v_{2}^{t}v_{2}^{p}=0.1614 x 0.1522=0.024553
#xi=1.010693#pm0.003457

Dphi  CF  CFerr
-1.473  0.983322  0.008055
-1.276  0.983222  0.007008
-1.080  0.979730  0.005952
-0.884  0.998226  0.005244
-0.687  1.036878  0.004806
-0.491  1.082022  0.004421
-0.295  1.149116  0.004118
-0.098  1.201275  0.003960
0.098  1.193749  0.003948
0.295  1.158458  0.004110
0.491  1.086859  0.004332
0.687  1.037317  0.004588
0.884  1.004080  0.004982
1.080  0.973014  0.005662
1.276  0.976954  0.006875
1.473  0.978732  0.008151
1.669  0.976071  0.007855
1.865  0.991583  0.006772
2.062  1.011134  0.005986
2.258  1.033156  0.005293
2.454  1.037410  0.004743
2.651  1.052594  0.004396
2.847  1.062057  0.004236
3.043  1.066237  0.004198
3.240  1.063890  0.004190
3.436  1.061520  0.004210
3.632  1.052410  0.004346
3.829  1.043656  0.004692
4.025  1.023295  0.005170
4.222  1.007670  0.005798
4.418  1.001299  0.006639
4.614  0.983048  0.007680


3-4 #otimes 3-4 GeV/c
v_{2}^{t}v_{2}^{p}=0.1614 x 0.1613=0.026034
#xi=1.018175#pm0.004595

Dphi  CF  CFerr
-1.473  0.983063  0.027523
-1.276  1.003600  0.023315
-1.080  0.968034  0.019430
-0.884  1.022117  0.017357
-0.687  1.056889  0.016233
-0.491  1.109981  0.015135
-0.295  1.237978  0.014596
-0.098  1.382214  0.014253
0.098  1.374686  0.014179
0.295  1.231097  0.014512
0.491  1.106283  0.015111
0.687  1.052188  0.016219
0.884  1.025708  0.017435
1.080  0.981031  0.019613
1.276  1.002444  0.023305
1.473  0.985498  0.027545
1.669  0.975585  0.026021
1.865  0.985247  0.021916
2.062  0.987743  0.019483
2.258  0.984891  0.017175
2.454  1.053395  0.016292
2.651  1.082440  0.015138
2.847  1.080259  0.014589
3.043  1.079224  0.014296
3.240  1.081246  0.014324
3.436  1.074897  0.014528
3.632  1.073315  0.015009
3.829  1.047896  0.016211
4.025  0.984281  0.017179
4.222  0.989012  0.019507
4.418  0.976207  0.021767
4.614  0.987548  0.026251


4-5 #otimes 0.4-1 GeV/c
v_{2}^{t}v_{2}^{p}=0.1459 x 0.0547=0.007973
#xi=1.004491#pm0.001135

Dphi  CF  CFerr
-1.473  0.996348  0.002662
-1.276  0.995165  0.002599
-1.080  0.995853  0.002463
-0.884  1.004695  0.002203
-0.687  1.012334  0.001951
-0.491  1.018387  0.001800
-0.295  1.031389  0.001758
-0.098  1.038748  0.001750
0.098  1.040486  0.001740
0.295  1.036363  0.001750
0.491  1.022646  0.001808
0.687  1.010644  0.001983
0.884  0.999228  0.002231
1.080  0.995257  0.002477
1.276  0.994496  0.002622
1.473  0.993628  0.002729
1.669  0.999921  0.002853
1.865  1.005177  0.002760
2.062  1.007099  0.002470
2.258  1.017189  0.002238
2.454  1.022023  0.002104
2.651  1.027585  0.001997
2.847  1.032749  0.001903
3.043  1.033734  0.001838
3.240  1.033064  0.001833
3.436  1.030055  0.001885
3.632  1.028186  0.001962
3.829  1.021855  0.002048
4.025  1.012640  0.002164
4.222  1.003066  0.002403
4.418  0.998601  0.002654
4.614  0.995819  0.002709


4-5 #otimes 1-2 GeV/c
v_{2}^{t}v_{2}^{p}=0.1459 x 0.1043=0.015218
#xi=1.005679#pm0.002114

Dphi  CF  CFerr
-1.473  0.985464  0.006078
-1.276  0.990034  0.005641
-1.080  0.987525  0.004682
-0.884  0.994584  0.004185
-0.687  1.020905  0.003732
-0.491  1.047807  0.003444
-0.295  1.074204  0.003201
-0.098  1.091273  0.003092
0.098  1.096130  0.003128
0.295  1.073247  0.003205
0.491  1.052285  0.003504
0.687  1.013642  0.003705
0.884  0.995713  0.004211
1.080  0.990592  0.004773
1.276  0.995299  0.005773
1.473  0.986357  0.006381
1.669  0.996527  0.006202
1.865  0.999610  0.005565
2.062  1.010295  0.004734
2.258  1.014856  0.004258
2.454  1.032936  0.003837
2.651  1.035557  0.003606
2.847  1.048056  0.003470
3.043  1.048074  0.003404
3.240  1.051860  0.003397
3.436  1.051723  0.003416
3.632  1.046648  0.003604
3.829  1.033402  0.003773
4.025  1.020965  0.004221
4.222  1.011762  0.004623
4.418  0.999941  0.005379
4.614  0.986547  0.005951


4-5 #otimes 2-3 GeV/c
v_{2}^{t}v_{2}^{p}=0.1459 x 0.1522=0.022193
#xi=1.013156#pm0.004477

Dphi  CF  CFerr
-1.473  0.987686  0.021892
-1.276  0.966025  0.018538
-1.080  0.972270  0.015742
-0.884  1.021683  0.014084
-0.687  1.037815  0.012752
-0.491  1.080110  0.011764
-0.295  1.155318  0.011075
-0.098  1.267395  0.010970
0.098  1.240402  0.010928
0.295  1.161490  0.011232
0.491  1.077264  0.011781
0.687  1.057373  0.012775
0.884  0.999599  0.013842
1.080  0.976330  0.016010
1.276  0.949572  0.019095
1.473  1.019416  0.023130
1.669  0.988831  0.021615
1.865  1.027740  0.018628
2.062  1.011184  0.016074
2.258  1.033413  0.014233
2.454  1.055137  0.012975
2.651  1.066296  0.012074
2.847  1.060008  0.011609
3.043  1.068536  0.011468
3.240  1.081146  0.011495
3.436  1.056428  0.011433
3.632  1.048533  0.011885
3.829  1.036350  0.012839
4.025  1.017582  0.014171
4.222  0.996403  0.015686
4.418  0.988918  0.017903
4.614  0.976018  0.020975


4-5 #otimes 3-4 GeV/c
v_{2}^{t}v_{2}^{p}=0.1459 x 0.1613=0.023533
#xi=1.013314#pm0.003381

Dphi  CF  CFerr
-1.473  0.886154  0.071825
-1.276  1.004053  0.062509
-1.080  0.964174  0.051548
-0.884  0.986723  0.045274
-0.687  1.101296  0.044001
-0.491  1.144779  0.040831
-0.295  1.298064  0.040166
-0.098  1.675099  0.042583
0.098  1.670677  0.042653
0.295  1.239309  0.039886
0.491  1.148438  0.042113
0.687  1.055963  0.045082
0.884  1.018315  0.048409
1.080  1.043092  0.057033
1.276  0.931905  0.063832
1.473  1.000408  0.077552
1.669  0.895070  0.067359
1.865  1.017824  0.060101
2.062  0.998751  0.052799
2.258  0.998210  0.046473
2.454  0.973103  0.041868
2.651  1.035931  0.040434
2.847  1.113695  0.041098
3.043  1.216292  0.041666
3.240  1.100994  0.039267
3.436  1.136853  0.040937
3.632  1.069718  0.040710
3.829  1.046625  0.044671
4.025  1.046452  0.048474
4.222  1.035766  0.054237
4.418  1.003556  0.059919
4.614  1.115913  0.076359


4-5 #otimes 4-5 GeV/c
v_{2}^{t}v_{2}^{p}=0.1459 x 0.1458=0.021264
#xi=0.954383#pm0.004749

Dphi  CF  CFerr
-1.473  0.820075  0.169609
-1.276  1.022202  0.158477
-1.080  0.877533  0.123140
-0.884  1.140164  0.122466
-0.687  1.195469  0.114982
-0.491  1.173415  0.103868
-0.295  1.372442  0.103966
-0.098  2.382629  0.128598
0.098  2.410274  0.129928
0.295  1.318234  0.103530
0.491  1.193806  0.109755
0.687  1.153413  0.119589
0.884  1.086725  0.125278
1.080  0.955078  0.136932
1.276  0.773452  0.140743
1.473  0.925922  0.188153
1.669  0.947615  0.178655
1.865  1.188246  0.163341
2.062  0.976442  0.129331
2.258  1.061766  0.120838
2.454  0.964997  0.105133
2.651  1.052990  0.101026
2.847  1.137793  0.104111
3.043  1.238425  0.104629
3.240  1.298306  0.107337
3.436  1.016592  0.096906
3.632  1.103838  0.104082
3.829  1.013961  0.109029
4.025  1.121149  0.127723
4.222  0.959016  0.132610
4.418  0.987489  0.146570
4.614  0.976535  0.179009


5-10 #otimes 0.4-1 GeV/c
v_{2}^{t}v_{2}^{p}=0.1334 x 0.0547=0.007292
#xi=1.003488#pm0.000432

Dphi  CF  CFerr
-1.473  1.005623  0.006800
-1.276  0.998203  0.006603
-1.080  0.995324  0.006246
-0.884  1.002765  0.005588
-0.687  1.006973  0.004964
-0.491  1.017086  0.004603
-0.295  1.033688  0.004518
-0.098  1.044471  0.004524
0.098  1.041038  0.004501
0.295  1.026512  0.004515
0.491  1.017810  0.004691
0.687  1.007718  0.005157
0.884  1.002763  0.005827
1.080  0.985032  0.006428
1.276  0.997859  0.006829
1.473  1.005339  0.007073
1.669  1.006193  0.007293
1.865  0.994844  0.006959
2.062  0.999462  0.006282
2.258  1.006579  0.005704
2.454  1.038407  0.005446
2.651  1.026599  0.005126
2.847  1.030054  0.004901
3.043  1.038353  0.004774
3.240  1.028619  0.004754
3.436  1.034821  0.004908
3.632  1.026163  0.005078
3.829  1.024001  0.005325
4.025  1.033660  0.005693
4.222  1.012469  0.006286
4.418  1.011090  0.006893
4.614  1.000037  0.006923


5-10 #otimes 1-2 GeV/c
v_{2}^{t}v_{2}^{p}=0.1334 x 0.1043=0.013915
#xi=1.011226#pm0.003111

Dphi  CF  CFerr
-1.473  0.983806  0.015324
-1.276  0.993010  0.014242
-1.080  0.999401  0.011833
-0.884  1.002034  0.010633
-0.687  1.027442  0.009494
-0.491  1.050454  0.008845
-0.295  1.068270  0.008182
-0.098  1.104864  0.008026
0.098  1.110784  0.008158
0.295  1.091158  0.008367
0.491  1.046004  0.009140
0.687  1.031218  0.009773
0.884  1.010925  0.011194
1.080  0.995307  0.012525
1.276  0.974633  0.014816
1.473  0.996484  0.016459
1.669  1.007033  0.015735
1.865  0.991815  0.013977
2.062  1.027204  0.012056
2.258  1.024402  0.010916
2.454  1.052142  0.009906
2.651  1.050053  0.009389
2.847  1.054642  0.009007
3.043  1.048184  0.008817
3.240  1.058843  0.008856
3.436  1.040391  0.008834
3.632  1.043175  0.009393
3.829  1.028307  0.009785
4.025  1.040082  0.011132
4.222  1.019555  0.012006
4.418  1.002997  0.013963
4.614  0.988242  0.015255


5-10 #otimes 2-3 GeV/c
v_{2}^{t}v_{2}^{p}=0.1334 x 0.1522=0.020296
#xi=1.001393#pm0.003173

Dphi  CF  CFerr
-1.473  1.032156  0.056973
-1.276  1.050975  0.048045
-1.080  0.977126  0.039816
-0.884  1.073306  0.036521
-0.687  0.998783  0.031559
-0.491  1.123276  0.030624
-0.295  1.150929  0.028252
-0.098  1.382066  0.029620
0.098  1.328658  0.029388
0.295  1.165972  0.029156
0.491  1.073377  0.030814
0.687  1.000852  0.032411
0.884  0.971057  0.035890
1.080  0.991690  0.042348
1.276  0.930887  0.049297
1.473  0.913051  0.055070
1.669  0.967659  0.054057
1.865  1.017698  0.046554
2.062  1.084514  0.041819
2.258  1.059926  0.036597
2.454  1.034114  0.032884
2.651  1.094387  0.031573
2.847  1.066363  0.030230
3.043  1.127483  0.030635
3.240  1.122988  0.030407
3.436  1.106775  0.030546
3.632  1.045588  0.030947
3.829  1.054031  0.033917
4.025  0.984093  0.036080
4.222  1.052362  0.041683
4.418  1.024028  0.047154
4.614  1.057574  0.055836


5-10 #otimes 3-4 GeV/c
v_{2}^{t}v_{2}^{p}=0.1334 x 0.1613=0.021521
#xi=0.961485#pm0.005289

Dphi  CF  CFerr
-1.473  0.958794  0.194733
-1.276  1.038836  0.157633
-1.080  0.980767  0.132034
-0.884  0.946628  0.111940
-0.687  0.908957  0.102555
-0.491  1.173522  0.105898
-0.295  1.434665  0.109084
-0.098  2.266730  0.129238
0.098  2.223878  0.128127
0.295  1.357300  0.107411
0.491  1.105602  0.108861
0.687  0.899005  0.110100
0.884  0.926747  0.119850
1.080  1.020249  0.149856
1.276  1.016597  0.172141
1.473  0.985830  0.196424
1.669  1.003195  0.186103
1.865  0.923839  0.143026
2.062  1.077440  0.140367
2.258  0.959320  0.114854
2.454  1.001377  0.110431
2.651  0.951564  0.098335
2.847  1.043637  0.101242
3.043  1.202268  0.108568
3.240  1.172706  0.103097
3.436  1.215242  0.109756
3.632  1.119390  0.108839
3.829  1.325697  0.132333
4.025  0.978584  0.122489
4.222  0.839480  0.124286
4.418  0.782295  0.135957
4.614  0.892183  0.177807


5-10 #otimes 4-5 GeV/c
v_{2}^{t}v_{2}^{p}=0.1334 x 0.1458=0.019453
#xi=0.900392#pm0.004561

Dphi  CF  CFerr
-1.473  1.215602  0.556655
-1.276  0.769055  0.348307
-1.080  0.542240  0.244951
-0.884  0.946763  0.266482
-0.687  1.507823  0.345138
-0.491  1.263944  0.282334
-0.295  1.425323  0.270767
-0.098  4.378706  0.468270
0.098  3.895873  0.428619
0.295  1.552477  0.301595
0.491  1.163035  0.279364
0.687  1.474243  0.371237
0.884  1.183848  0.335232
1.080  1.120948  0.403928
1.276  0.927654  0.384879
1.473  0.950363  0.482338
1.669  0.836649  0.423881
1.865  0.637004  0.300077
2.062  0.774551  0.277377
2.258  1.083190  0.305824
2.454  1.479216  0.347419
2.651  0.953412  0.250873
2.847  1.674650  0.336983
3.043  1.683748  0.333511
3.240  1.366302  0.285128
3.436  1.895093  0.356523
3.632  1.220043  0.281186
3.829  0.969778  0.263298
4.025  1.292302  0.352370
4.222  1.233901  0.379182
4.418  1.281709  0.443980
4.614  1.379627  0.575413


5-10 #otimes 5-10 GeV/c
v_{2}^{t}v_{2}^{p}=0.1334 x 0.1322=0.017638
#xi=0.788135#pm0.003989

Dphi  CF  CFerr
-1.473  1.003952  0.589072
-1.276  0.274401  0.275601
-1.080  1.070098  0.486536
-0.884  1.037192  0.398406
-0.687  0.906651  0.326035
-0.491  2.452680  0.531032
-0.295  1.023101  0.300148
-0.098  6.743402  0.794597
0.098  6.191429  0.747695
0.295  1.389291  0.348628
0.491  1.212587  0.358030
0.687  0.969234  0.348088
0.884  1.080502  0.396084
1.080  0.764660  0.387245
1.276  1.046729  0.532016
1.473  1.253816  0.738369
1.669  1.124340  0.660505
1.865  0.955286  0.484799
2.062  0.776967  0.399930
2.258  0.539380  0.274256
2.454  1.114944  0.401193
2.651  0.872933  0.312834
2.847  1.342261  0.366789
3.043  2.330559  0.540051
3.240  2.891741  0.581735
3.436  2.265040  0.540045
3.632  1.262970  0.372101
3.829  1.133528  0.408118
4.025  0.655743  0.296541
4.222  0.769368  0.389380
4.418  1.044556  0.474712
4.614  1.420081  0.725650
