Au + Au 0 - 10 %

note: correlation function is symmetric with respect to pTa and pTb

note: #xi error shown is statistical only!



2-3 #otimes 0.4-1 GeV/c
v_{2}^{t}v_{2}^{p}=0.0807 x 0.0286=0.002309
#xi=1.002168#pm0.000127

Dphi  CF  CFerr
-1.473  1.000123  0.001380
-1.276  1.000056  0.001347
-1.080  1.000918  0.001276
-0.884  1.001992  0.001135
-0.687  1.003998  0.001004
-0.491  1.008901  0.000928
-0.295  1.012294  0.000902
-0.098  1.014090  0.000896
0.098  1.016203  0.000892
0.295  1.011848  0.000898
0.491  1.008125  0.000934
0.687  1.003206  0.001029
0.884  1.002134  0.001163
1.080  0.999220  0.001289
1.276  1.000676  0.001366
1.473  1.001453  0.001423
1.669  1.001092  0.001476
1.865  1.007069  0.001427
2.062  1.009413  0.001280
2.258  1.006736  0.001154
2.454  1.009921  0.001086
2.651  1.011767  0.001028
2.847  1.012223  0.000978
3.043  1.012235  0.000945
3.240  1.010832  0.000944
3.436  1.011439  0.000972
3.632  1.012485  0.001011
3.829  1.008345  0.001057
4.025  1.007380  0.001123
4.222  1.005249  0.001252
4.418  1.003940  0.001381
4.614  1.000086  0.001405


4-5 #otimes 1-2 GeV/c
v_{2}^{t}v_{2}^{p}=0.0764 x 0.0544=0.004157
#xi=1.000407#pm0.000217

Dphi  CF  CFerr
-1.473  0.991786  0.003217
-1.276  0.997767  0.002981
-1.080  0.996994  0.002472
-0.884  1.000742  0.002204
-0.687  1.005206  0.001941
-0.491  1.018591  0.001785
-0.295  1.024178  0.001642
-0.098  1.043808  0.001593
0.098  1.041761  0.001606
0.295  1.028303  0.001655
0.491  1.019183  0.001822
0.687  1.004161  0.001953
0.884  0.997789  0.002239
1.080  0.996048  0.002543
1.276  0.995604  0.003064
1.473  0.999628  0.003384
1.669  1.003765  0.003259
1.865  1.008044  0.002926
2.062  1.007368  0.002480
2.258  1.009737  0.002234
2.454  1.013570  0.002002
2.651  1.017653  0.001888
2.847  1.017284  0.001805
3.043  1.016839  0.001773
3.240  1.015513  0.001763
3.436  1.015401  0.001773
3.632  1.013538  0.001874
3.829  1.010517  0.001973
4.025  1.009873  0.002219
4.222  1.004736  0.002431
4.418  1.002491  0.002846
4.614  1.000527  0.003160


4-5 #otimes 2-3 GeV/c
v_{2}^{t}v_{2}^{p}=0.0764 x 0.0807=0.006162
#xi=1.002886#pm0.000331

Dphi  CF  CFerr
-1.473  0.998507  0.011828
-1.276  1.005237  0.010089
-1.080  0.984408  0.008461
-0.884  1.005765  0.007468
-0.687  1.015635  0.006731
-0.491  1.035815  0.006138
-0.295  1.079624  0.005725
-0.098  1.133389  0.005548
0.098  1.131960  0.005597
0.295  1.082666  0.005815
0.491  1.030055  0.006207
0.687  1.001026  0.006693
0.884  0.998432  0.007477
1.080  1.001725  0.008771
1.276  1.007804  0.010637
1.473  1.019352  0.012375
1.669  1.018149  0.011649
1.865  1.013868  0.009842
2.062  1.012808  0.008580
2.258  1.017087  0.007540
2.454  1.017341  0.006831
2.651  1.012493  0.006309
2.847  1.018201  0.006116
3.043  1.011077  0.005995
3.240  1.026283  0.006011
3.436  1.019110  0.006045
3.632  1.023015  0.006319
3.829  1.014821  0.006850
4.025  1.012419  0.007576
4.222  1.008555  0.008462
4.418  1.002754  0.009645
4.614  1.018935  0.011503


4-5 #otimes 3-4 GeV/c
v_{2}^{t}v_{2}^{p}=0.0764 x 0.0871=0.006648
#xi=0.992177#pm0.001646

Dphi  CF  CFerr
-1.473  0.952709  0.041024
-1.276  1.031693  0.035015
-1.080  0.981031  0.029173
-0.884  1.030075  0.025723
-0.687  1.020591  0.023535
-0.491  1.052468  0.021736
-0.295  1.169492  0.021216
-0.098  1.349212  0.021204
0.098  1.373297  0.021703
0.295  1.177053  0.021722
0.491  1.045497  0.022323
0.687  1.022742  0.024680
0.884  0.995221  0.026807
1.080  0.977815  0.031154
1.276  0.969913  0.036521
1.473  1.009259  0.042701
1.669  0.943512  0.038524
1.865  0.980006  0.032588
2.062  1.038883  0.030005
2.258  0.998133  0.025798
2.454  1.020132  0.024153
2.651  1.020382  0.022316
2.847  1.022765  0.021831
3.043  1.013888  0.021243
3.240  1.010143  0.021009
3.436  1.056756  0.021914
3.632  1.010656  0.022245
3.829  1.023616  0.024695
4.025  0.985941  0.026332
4.222  1.022935  0.030365
4.418  0.968093  0.033106
4.614  0.981623  0.039960


4-5 #otimes 4-5 GeV/c
v_{2}^{t}v_{2}^{p}=0.0764 x 0.0763=0.005824
#xi=0.967950#pm0.000294

Dphi  CF  CFerr
-1.473  0.997325  0.103452
-1.276  1.130192  0.090901
-1.080  0.984071  0.072680
-0.884  0.952429  0.060979
-0.687  0.962352  0.056458
-0.491  1.018019  0.052038
-0.295  1.288036  0.054899
-0.098  1.870178  0.062115
0.098  1.877180  0.062778
0.295  1.321615  0.056904
0.491  1.037679  0.054759
0.687  0.936850  0.058045
0.884  0.948571  0.064700
1.080  0.912725  0.073784
1.276  0.966679  0.087860
1.473  0.948728  0.101219
1.669  1.177557  0.107188
1.865  0.983188  0.079831
2.062  0.998960  0.072954
2.258  1.084030  0.067074
2.454  1.129538  0.062904
2.651  1.114667  0.057807
2.847  1.040709  0.054462
3.043  1.105741  0.055059
3.240  1.048837  0.052667
3.436  1.046823  0.053553
3.632  1.123977  0.057483
3.829  1.101367  0.062745
4.025  1.129345  0.069753
4.222  1.016277  0.072747
4.418  0.988372  0.079993
4.614  1.165141  0.107740


5-10 #otimes 0.4-1 GeV/c
v_{2}^{t}v_{2}^{p}=0.0700 x 0.0286=0.002003
#xi=1.003124#pm0.000230

Dphi  CF  CFerr
-1.473  1.003678  0.003464
-1.276  0.997117  0.003362
-1.080  1.003810  0.003192
-0.884  1.003930  0.002847
-0.687  1.005172  0.002534
-0.491  1.007285  0.002348
-0.295  1.008829  0.002289
-0.098  1.013718  0.002288
0.098  1.017634  0.002292
0.295  1.012867  0.002314
0.491  1.007058  0.002409
0.687  1.004823  0.002662
0.884  0.999002  0.003002
1.080  1.001667  0.003344
1.276  0.999602  0.003533
1.473  1.004106  0.003650
1.669  1.003439  0.003733
1.865  1.001533  0.003578
2.062  1.006049  0.003239
2.258  1.007973  0.002938
2.454  1.010666  0.002771
2.651  1.012460  0.002622
2.847  1.018445  0.002508
3.043  1.015901  0.002434
3.240  1.010667  0.002432
3.436  1.019967  0.002511
3.632  1.008635  0.002591
3.829  1.012408  0.002726
4.025  1.007362  0.002894
4.222  1.013696  0.003240
4.418  1.004267  0.003523
4.614  1.002756  0.003536


5-10 #otimes 1-2 GeV/c
v_{2}^{t}v_{2}^{p}=0.0700 x 0.0544=0.003810
#xi=1.003097#pm0.000710

Dphi  CF  CFerr
-1.473  1.008639  0.008029
-1.276  1.002162  0.007385
-1.080  1.003343  0.006101
-0.884  1.004053  0.005501
-0.687  1.011402  0.004878
-0.491  1.017263  0.004518
-0.295  1.031428  0.004191
-0.098  1.044197  0.004072
0.098  1.043311  0.004129
0.295  1.028547  0.004249
0.491  1.021677  0.004744
0.687  1.008970  0.005091
0.884  1.001108  0.005873
1.080  0.988051  0.006557
1.276  0.990980  0.007856
1.473  1.001925  0.008584
1.669  1.006736  0.008168
1.865  1.015614  0.007378
2.062  1.009977  0.006233
2.258  1.008930  0.005659
2.454  1.025753  0.005121
2.651  1.017775  0.004849
2.847  1.022657  0.004646
3.043  1.016099  0.004557
3.240  1.025626  0.004557
3.436  1.016301  0.004567
3.632  1.012663  0.004849
3.829  1.014718  0.005091
4.025  1.014774  0.005749
4.222  1.010182  0.006239
4.418  1.011768  0.007331
4.614  0.994559  0.007966


5-10 #otimes 2-3 GeV/c
v_{2}^{t}v_{2}^{p}=0.0700 x 0.0807=0.005649
#xi=1.002656#pm0.001234

Dphi  CF  CFerr
-1.473  1.010789  0.029694
-1.276  1.015185  0.024763
-1.080  0.976480  0.020769
-0.884  1.000007  0.018463
-0.687  0.985233  0.016539
-0.491  1.025627  0.015438
-0.295  1.090467  0.014643
-0.098  1.195615  0.014581
0.098  1.181395  0.014651
0.295  1.093984  0.015076
0.491  1.043442  0.016201
0.687  1.025047  0.017639
0.884  1.010291  0.019720
1.080  0.997940  0.022824
1.276  0.998210  0.026979
1.473  0.988325  0.030368
1.669  1.003394  0.029171
1.865  1.000795  0.024499
2.062  1.011843  0.021439
2.258  1.038954  0.019233
2.454  1.032171  0.017568
2.651  0.982432  0.015952
2.847  1.002512  0.015621
3.043  1.029058  0.015523
3.240  1.040110  0.015578
3.436  1.029451  0.015748
3.632  1.002302  0.016139
3.829  1.032119  0.017845
4.025  1.031074  0.019754
4.222  1.036144  0.022035
4.418  1.046440  0.025305
4.614  1.022117  0.029376


5-10 #otimes 3-4 GeV/c
v_{2}^{t}v_{2}^{p}=0.0700 x 0.0871=0.006094
#xi=0.938781#pm0.001587

Dphi  CF  CFerr
-1.473  1.000117  0.105639
-1.276  1.002582  0.082721
-1.080  1.140416  0.077866
-0.884  1.065613  0.064573
-0.687  0.950730  0.056489
-0.491  1.169128  0.058128
-0.295  1.260736  0.056770
-0.098  1.638761  0.060063
0.098  1.716125  0.062188
0.295  1.284436  0.058618
0.491  1.057006  0.057828
0.687  1.003605  0.065281
0.884  1.112306  0.075100
1.080  0.911339  0.078271
1.276  1.124075  0.099098
1.473  1.059606  0.109376
1.669  0.874331  0.093053
1.865  0.907193  0.077998
2.062  0.951423  0.071256
2.258  0.992670  0.064579
2.454  1.003516  0.061118
2.651  1.053401  0.058777
2.847  1.026469  0.056151
3.043  1.024694  0.054839
3.240  1.088166  0.056211
3.436  1.028834  0.055355
3.632  1.047737  0.058883
3.829  1.122736  0.068007
4.025  0.991412  0.067662
4.222  0.874819  0.071411
4.418  0.863848  0.078176
4.614  1.084282  0.107579


5-10 #otimes 4-5 GeV/c
v_{2}^{t}v_{2}^{p}=0.0700 x 0.0763=0.005339
#xi=0.811993#pm0.001263

Dphi  CF  CFerr
-1.473  0.696302  0.205986
-1.276  0.669376  0.170104
-1.080  0.632693  0.140561
-0.884  1.081032  0.165802
-0.687  1.129007  0.156334
-0.491  1.059820  0.133841
-0.295  1.417320  0.148792
-0.098  2.840474  0.199375
0.098  2.859682  0.199564
0.295  1.324201  0.150985
0.491  1.009455  0.141024
0.687  0.997793  0.157565
0.884  1.290905  0.196193
1.080  1.150309  0.227424
1.276  1.028288  0.235501
1.473  0.891488  0.252658
1.669  1.177001  0.302808
1.865  0.885432  0.197307
2.062  0.751142  0.162974
2.258  1.104001  0.169015
2.454  1.167909  0.169931
2.651  0.863599  0.130194
2.847  1.294914  0.159523
3.043  1.227201  0.147811
3.240  1.476306  0.163827
3.436  0.885151  0.124367
3.632  1.134247  0.150636
3.829  0.567937  0.117561
4.025  1.119393  0.175304
4.222  1.001500  0.184497
4.418  1.042847  0.213692
4.614  1.415823  0.298920


5-10 #otimes 5-10 GeV/c
v_{2}^{t}v_{2}^{p}=0.0700 x 0.0694=0.004859
#xi=0.654426#pm0.001317

Dphi  CF  CFerr
-1.473  0.086332  0.086514
-1.276  1.395162  0.307147
-1.080  0.885842  0.202322
-0.884  0.688243  0.156559
-0.687  0.969846  0.175354
-0.491  1.109714  0.171768
-0.295  1.240740  0.167798
-0.098  3.623988  0.268245
0.098  4.076351  0.286418
0.295  1.302573  0.172181
0.491  1.211163  0.174554
0.687  0.836954  0.167385
0.884  1.142658  0.211015
1.080  0.965821  0.226762
1.276  0.934106  0.238684
1.473  0.434522  0.196354
1.669  0.437774  0.197794
1.865  1.140622  0.262006
2.062  1.028044  0.224661
2.258  0.876687  0.182716
2.454  1.023813  0.185958
2.651  1.167922  0.187893
2.847  1.301113  0.194337
3.043  1.023222  0.161897
3.240  1.045451  0.167414
3.436  1.046589  0.165670
3.632  0.810586  0.146307
3.829  1.079829  0.196561
4.025  1.126536  0.211857
4.222  0.802385  0.192697
4.418  1.279437  0.274839
4.614  0.738517  0.250723
