Au + Au 40 - 60 %

note: correlation function is symmetric with respect to pTa and pTb

note: #xi error shown is statistical only!



2-3 #otimes 0.4-1 GeV/c
v_{2}^{t}v_{2}^{p}=0.2072 x 0.0838=0.017373
v_{2}^{t}v_{2}^{p}=0.2062 x 0.0838=0.017283
#xi=1.033344#pm0.002489

Dphi  CF  CFerr
-1.473  1.004474  0.001733
-1.276  1.007308  0.001697
-1.080  1.016653  0.001623
-0.884  1.028151  0.001458
-0.687  1.050196  0.001294
-0.491  1.076248  0.001201
-0.295  1.107631  0.001177
-0.098  1.118805  0.001170
0.098  1.118994  0.001159
0.295  1.108918  0.001154
0.491  1.079833  0.001175
0.687  1.049268  0.001267
0.884  1.029124  0.001418
1.080  1.011896  0.001562
1.276  1.007910  0.001647
1.473  1.003227  0.001714
1.669  1.014873  0.001814
1.865  1.021122  0.001781
2.062  1.036205  0.001607
2.258  1.050007  0.001452
2.454  1.067038  0.001370
2.651  1.083999  0.001313
2.847  1.095765  0.001256
3.043  1.099447  0.001207
3.240  1.100551  0.001198
3.436  1.093546  0.001233
3.632  1.083656  0.001286
3.829  1.068452  0.001338
4.025  1.054643  0.001406
4.222  1.036163  0.001544
4.418  1.020786  0.001701
4.614  1.006408  0.001754


3-4 #otimes 1-2 GeV/c
v_{2}^{t}v_{2}^{p}=0.2062 x 0.1562=0.032218
#xi=1.050737#pm0.004823

Dphi  CF  CFerr
-1.473  1.001282  0.004036
-1.276  1.002674  0.003755
-1.080  1.009604  0.003187
-0.884  1.044933  0.002878
-0.687  1.083755  0.002587
-0.491  1.140885  0.002398
-0.295  1.210582  0.002257
-0.098  1.263102  0.002194
0.098  1.260668  0.002194
0.295  1.205409  0.002216
0.491  1.139925  0.002349
0.687  1.083798  0.002465
0.884  1.033007  0.002711
1.080  1.005577  0.003031
1.276  1.001696  0.003634
1.473  0.995306  0.004063
1.669  1.006356  0.004062
1.865  1.026142  0.003708
2.062  1.052566  0.003201
2.258  1.080364  0.002891
2.454  1.114736  0.002615
2.651  1.137313  0.002461
2.847  1.154223  0.002368
3.043  1.167385  0.002337
3.240  1.167314  0.002333
3.436  1.157701  0.002339
3.632  1.138227  0.002436
3.829  1.111539  0.002540
4.025  1.081380  0.002810
4.222  1.053877  0.003082
4.418  1.026928  0.003559
4.614  1.007644  0.003923


3-4 #otimes 2-3 GeV/c
v_{2}^{t}v_{2}^{p}=0.2062 x 0.2072=0.042734
#xi=1.083693#pm0.009101

Dphi  CF  CFerr
-1.473  1.000179  0.014400
-1.276  1.007960  0.012571
-1.080  1.025311  0.010803
-0.884  1.039847  0.009516
-0.687  1.129606  0.008925
-0.491  1.221522  0.008340
-0.295  1.404888  0.008082
-0.098  1.623524  0.008174
0.098  1.623096  0.008176
0.295  1.410032  0.008034
0.491  1.235825  0.008170
0.687  1.116227  0.008407
0.884  1.054461  0.009000
1.080  1.040893  0.010328
1.276  1.013351  0.012362
1.473  0.978351  0.014371
1.669  1.044597  0.014402
1.865  1.049028  0.012361
2.062  1.062354  0.010886
2.258  1.128048  0.009810
2.454  1.160054  0.008900
2.651  1.205071  0.008333
2.847  1.248790  0.008142
3.043  1.273808  0.008135
3.240  1.265869  0.008102
3.436  1.244945  0.008083
3.632  1.215313  0.008273
3.829  1.147516  0.008699
4.025  1.126853  0.009608
4.222  1.063048  0.010556
4.418  1.037374  0.011979
4.614  1.009923  0.013790


3-4 #otimes 3-4 GeV/c
v_{2}^{t}v_{2}^{p}=0.2062 x 0.2062=0.042533
#xi=1.064335#pm0.009998

Dphi  CF  CFerr
-1.473  0.938534  0.044512
-1.276  1.009205  0.038762
-1.080  1.021453  0.033092
-0.884  1.089662  0.029773
-0.687  1.159082  0.028309
-0.491  1.279825  0.026999
-0.295  1.667747  0.028104
-0.098  2.341484  0.030782
0.098  2.330542  0.030597
0.295  1.653414  0.027910
0.491  1.281344  0.026952
0.687  1.148064  0.028048
0.884  1.082227  0.029622
1.080  1.032834  0.033306
1.276  1.001848  0.038555
1.473  0.922330  0.044225
1.669  1.018967  0.043939
1.865  1.064142  0.037402
2.062  1.116163  0.034386
2.258  1.130465  0.030486
2.454  1.222970  0.029040
2.651  1.312302  0.027530
2.847  1.339114  0.026872
3.043  1.353992  0.026514
3.240  1.353794  0.026536
3.436  1.347607  0.026964
3.632  1.314313  0.027541
3.829  1.203662  0.028740
4.025  1.132991  0.030521
4.222  1.103216  0.034025
4.418  1.083027  0.037977
4.614  1.007407  0.043508


4-5 #otimes 0.4-1 GeV/c
v_{2}^{t}v_{2}^{p}=0.1829 x 0.0838=0.015326
#xi=1.029793#pm0.002243

Dphi  CF  CFerr
-1.473  1.010756  0.004436
-1.276  1.006521  0.004331
-1.080  1.012899  0.004122
-0.884  1.032257  0.003699
-0.687  1.043333  0.003276
-0.491  1.073452  0.003063
-0.295  1.105999  0.003017
-0.098  1.113080  0.002999
0.098  1.117796  0.002981
0.295  1.105810  0.002986
0.491  1.075331  0.003060
0.687  1.043571  0.003323
0.884  1.023122  0.003721
1.080  1.012281  0.004108
1.276  1.004038  0.004332
1.473  1.006997  0.004529
1.669  1.008446  0.004723
1.865  1.023267  0.004587
2.062  1.035155  0.004132
2.258  1.050455  0.003752
2.454  1.068356  0.003549
2.651  1.080138  0.003379
2.847  1.092405  0.003231
3.043  1.103916  0.003136
3.240  1.103630  0.003128
3.436  1.091242  0.003208
3.632  1.079848  0.003324
3.829  1.071202  0.003468
4.025  1.056146  0.003655
4.222  1.033454  0.004036
4.418  1.020085  0.004433
4.614  1.014602  0.004518


4-5 #otimes 1-2 GeV/c
v_{2}^{t}v_{2}^{p}=0.1829 x 0.1562=0.028567
#xi=1.044223#pm0.005990

Dphi  CF  CFerr
-1.473  0.999408  0.010344
-1.276  0.996624  0.009597
-1.080  1.009328  0.008031
-0.884  1.029615  0.007241
-0.687  1.081067  0.006517
-0.491  1.132404  0.006068
-0.295  1.232238  0.005805
-0.098  1.307805  0.005740
0.098  1.297937  0.005766
0.295  1.217534  0.005769
0.491  1.144905  0.006166
0.687  1.095435  0.006484
0.884  1.032274  0.007211
1.080  1.012565  0.008113
1.276  1.002652  0.009740
1.473  1.009542  0.010860
1.669  1.007768  0.010501
1.865  1.038838  0.009583
2.062  1.074239  0.008245
2.258  1.085466  0.007438
2.454  1.116719  0.006733
2.651  1.145939  0.006408
2.847  1.165975  0.006180
3.043  1.176924  0.006091
3.240  1.165816  0.006045
3.436  1.168682  0.006089
3.632  1.145412  0.006380
3.829  1.121963  0.006643
4.025  1.096855  0.007407
4.222  1.061741  0.008007
4.418  1.042149  0.009314
4.614  0.993311  0.010084


4-5 #otimes 2-3 GeV/c
v_{2}^{t}v_{2}^{p}=0.1829 x 0.2072=0.037893
#xi=1.055133#pm0.008053

Dphi  CF  CFerr
-1.473  1.024528  0.037632
-1.276  1.040082  0.032337
-1.080  1.003160  0.027122
-0.884  1.036683  0.024040
-0.687  1.142352  0.022672
-0.491  1.228841  0.021152
-0.295  1.482961  0.021197
-0.098  1.907193  0.022793
0.098  1.909596  0.023007
0.295  1.514726  0.021639
0.491  1.248928  0.021461
0.687  1.123204  0.022089
0.884  1.071765  0.024033
1.080  1.009535  0.027294
1.276  0.957120  0.032129
1.473  1.041174  0.039093
1.669  1.048650  0.037238
1.865  1.010225  0.031144
2.062  1.060673  0.027815
2.258  1.139364  0.025184
2.454  1.203077  0.023321
2.651  1.233792  0.021893
2.847  1.300881  0.021655
3.043  1.282359  0.021195
3.240  1.323913  0.021435
3.436  1.272329  0.021179
3.632  1.249867  0.021904
3.829  1.200062  0.023364
4.025  1.144077  0.025275
4.222  1.107443  0.027829
4.418  1.056631  0.031223
4.614  0.968358  0.035199


4-5 #otimes 3-4 GeV/c
v_{2}^{t}v_{2}^{p}=0.1829 x 0.2062=0.037709
#xi=1.138461#pm0.009781

Dphi  CF  CFerr
-1.473  1.025262  0.122578
-1.276  1.025630  0.099039
-1.080  1.166668  0.089293
-0.884  1.240867  0.080066
-0.687  1.202103  0.072589
-0.491  1.408889  0.071308
-0.295  1.986751  0.078489
-0.098  3.482284  0.097852
0.098  3.493251  0.097608
0.295  2.001206  0.080126
0.491  1.257981  0.069559
0.687  1.203786  0.075576
0.884  1.151190  0.081227
1.080  1.246798  0.098469
1.276  1.072096  0.107092
1.473  1.037914  0.123227
1.669  0.987372  0.111295
1.865  1.138207  0.099119
2.062  1.116837  0.088043
2.258  1.203118  0.079764
2.454  1.262498  0.076062
2.651  1.432076  0.074766
2.847  1.536140  0.075523
3.043  1.603369  0.075386
3.240  1.451988  0.071007
3.436  1.550562  0.075725
3.632  1.314367  0.071477
3.829  1.309283  0.078938
4.025  1.232604  0.082492
4.222  1.116440  0.088243
4.418  0.972551  0.092573
4.614  1.092619  0.118758


4-5 #otimes 4-5 GeV/c
v_{2}^{t}v_{2}^{p}=0.1829 x 0.1828=0.033436
#xi=1.025749#pm0.004482

Dphi  CF  CFerr
-1.473  1.248081  0.340844
-1.276  1.285107  0.265126
-1.080  1.227712  0.226267
-0.884  1.035862  0.176739
-0.687  0.723435  0.139853
-0.491  1.286997  0.165770
-0.295  1.881244  0.186853
-0.098  6.492697  0.341028
0.098  6.685647  0.339665
0.295  1.865049  0.189082
0.491  1.322361  0.175489
0.687  0.647515  0.135571
0.884  1.146894  0.196648
1.080  1.126975  0.227384
1.276  1.205947  0.274296
1.473  1.298732  0.350114
1.669  0.991153  0.277149
1.865  0.956472  0.220887
2.062  1.089920  0.208222
2.258  1.219496  0.196869
2.454  1.298271  0.187155
2.651  1.510901  0.187879
2.847  1.951913  0.210634
3.043  2.152522  0.215630
3.240  2.295122  0.217849
3.436  1.964434  0.204468
3.632  1.518349  0.188772
3.829  1.362556  0.196831
4.025  1.363520  0.212715
4.222  1.340680  0.242909
4.418  1.065885  0.234098
4.614  1.046803  0.281884


5-10 #otimes 0.4-1 GeV/c
v_{2}^{t}v_{2}^{p}=0.1630 x 0.0838=0.013664
#xi=1.035089#pm0.002311

Dphi  CF  CFerr
-1.473  1.011643  0.011196
-1.276  1.014605  0.010972
-1.080  1.016181  0.010377
-0.884  1.032016  0.009277
-0.687  1.050920  0.008289
-0.491  1.074223  0.007747
-0.295  1.111574  0.007675
-0.098  1.123127  0.007660
0.098  1.115781  0.007586
0.295  1.103873  0.007630
0.491  1.082916  0.007874
0.687  1.058745  0.008621
0.884  1.014812  0.009546
1.080  1.041514  0.010725
1.276  1.021694  0.011256
1.473  0.984654  0.011464
1.669  1.026453  0.012106
1.865  1.016595  0.011527
2.062  1.051549  0.010540
2.258  1.069884  0.009623
2.454  1.063312  0.009002
2.651  1.093837  0.008631
2.847  1.096313  0.008234
3.043  1.095401  0.007980
3.240  1.098361  0.007999
3.436  1.110655  0.008292
3.632  1.102235  0.008586
3.829  1.056902  0.008809
4.025  1.061370  0.009384
4.222  1.042826  0.010422
4.418  1.034893  0.011398
4.614  1.029763  0.011499


5-10 #otimes 1-2 GeV/c
v_{2}^{t}v_{2}^{p}=0.1630 x 0.1562=0.025470
#xi=1.060028#pm0.002375

Dphi  CF  CFerr
-1.473  1.008440  0.026104
-1.276  1.013718  0.024250
-1.080  1.010132  0.019994
-0.884  1.036028  0.018200
-0.687  1.063210  0.016205
-0.491  1.159281  0.015524
-0.295  1.255052  0.014816
-0.098  1.359238  0.014883
0.098  1.380382  0.015215
0.295  1.249111  0.014939
0.491  1.142564  0.015856
0.687  1.096087  0.016695
0.884  1.049590  0.018867
1.080  1.059911  0.021463
1.276  1.010728  0.025160
1.473  1.012700  0.027868
1.669  1.024357  0.026702
1.865  1.011247  0.023805
2.062  1.055897  0.020533
2.258  1.074553  0.018747
2.454  1.143696  0.017238
2.651  1.156175  0.016421
2.847  1.181132  0.015876
3.043  1.227165  0.015884
3.240  1.240780  0.015964
3.436  1.191427  0.015721
3.632  1.141286  0.016372
3.829  1.103954  0.016847
4.025  1.112486  0.019220
4.222  1.083637  0.020684
4.418  1.038237  0.023801
4.614  1.015527  0.026001


5-10 #otimes 2-3 GeV/c
v_{2}^{t}v_{2}^{p}=0.1630 x 0.2072=0.033785
#xi=1.074233#pm0.009600

Dphi  CF  CFerr
-1.473  0.942497  0.091295
-1.276  1.057122  0.081306
-1.080  0.951425  0.065568
-0.884  1.078128  0.061540
-0.687  1.191708  0.058052
-0.491  1.173828  0.052316
-0.295  1.528389  0.054872
-0.098  2.449632  0.066257
0.098  2.409721  0.066218
0.295  1.605997  0.057288
0.491  1.278921  0.055861
0.687  1.131155  0.057355
0.884  1.097162  0.063293
1.080  1.095312  0.073793
1.276  1.060816  0.087899
1.473  0.920595  0.092728
1.669  1.169376  0.100232
1.865  0.962455  0.076686
2.062  1.081231  0.070521
2.258  1.044376  0.060500
2.454  1.272589  0.061112
2.651  1.302287  0.057172
2.847  1.331765  0.055874
3.043  1.671613  0.061797
3.240  1.490344  0.058392
3.436  1.361154  0.056138
3.632  1.180071  0.054409
3.829  1.304486  0.062628
4.025  1.208295  0.066758
4.222  1.131080  0.071996
4.418  1.012609  0.077922
4.614  1.138782  0.098427


5-10 #otimes 3-4 GeV/c
v_{2}^{t}v_{2}^{p}=0.1630 x 0.2062=0.033625
#xi=1.081527#pm0.009641

Dphi  CF  CFerr
-1.473  1.662005  0.396016
-1.276  1.215386  0.273672
-1.080  0.960705  0.202698
-0.884  1.009865  0.180394
-0.687  1.037546  0.171928
-0.491  1.440554  0.183912
-0.295  2.283988  0.216294
-0.098  5.873199  0.325758
0.098  6.773595  0.355204
0.295  2.432917  0.226549
0.491  1.138835  0.169282
0.687  1.572382  0.229677
0.884  1.289763  0.220128
1.080  1.054886  0.237365
1.276  0.821014  0.238998
1.473  1.091629  0.317262
1.669  1.116560  0.300393
1.865  1.612470  0.298333
2.062  1.280988  0.236629
2.258  1.197354  0.204103
2.454  1.188282  0.189421
2.651  1.518698  0.198555
2.847  2.075675  0.227364
3.043  2.744978  0.251995
3.240  2.197650  0.223369
3.436  1.888162  0.210113
3.632  1.577509  0.203926
3.829  1.324019  0.205300
4.025  1.255561  0.214301
4.222  1.065487  0.219664
4.418  0.507631  0.169761
4.614  1.567443  0.363557


5-10 #otimes 4-5 GeV/c
v_{2}^{t}v_{2}^{p}=0.1630 x 0.1829=0.029816
#xi=0.941220#pm0.000934

Dphi  CF  CFerr
-1.473  2.480210  1.258535
-1.276  0.692170  0.491590
-1.080  0.715163  0.415372
-0.884  2.096538  0.639751
-0.687  0.605634  0.304126
-0.491  1.125229  0.378378
-0.295  3.688743  0.672309
-0.098  16.346149  1.433406
0.098  14.827916  1.330328
0.295  2.708480  0.583814
0.491  1.014240  0.385970
0.687  0.395316  0.280418
0.884  1.021720  0.460629
1.080  0.919557  0.534710
1.276  0.786007  0.560373
1.473  0.593104  0.595031
1.669  0.000000  0.000000
1.865  1.634779  0.738696
2.062  0.957033  0.482925
2.258  1.189798  0.489045
2.454  2.176289  0.637641
2.651  1.610161  0.490643
2.847  1.656398  0.483907
3.043  4.012314  0.728009
3.240  5.443128  0.889795
3.436  3.749285  0.757276
3.632  2.132007  0.562037
3.829  1.045627  0.429747
4.025  1.996639  0.673265
4.222  1.759206  0.725968
4.418  1.088780  0.633414
4.614  1.415920  0.824410


5-10 #otimes 5-10 GeV/c
v_{2}^{t}v_{2}^{p}=0.1630 x 0.1616=0.026348
#xi=1.281142#pm0.010433

Dphi  CF  CFerr
-1.473  0.000000  0.000000
-1.276  1.982659  1.161165
-1.080  0.000000  0.000000
-0.884  2.158734  0.891519
-0.687  0.919899  0.534671
-0.491  1.515398  0.624611
-0.295  4.804063  1.133086
-0.098  23.662245  4.753315
0.098  25.194937  2.516322
0.295  2.887373  0.813591
0.491  1.898558  0.726531
0.687  1.224309  0.616869
0.884  2.319506  0.960085
1.080  0.546640  0.548347
1.276  2.157608  1.259449
1.473  0.000000  0.000000
1.669  1.025467  1.031111
1.865  1.601494  0.936371
2.062  1.119162  0.797306
2.258  1.441792  0.726145
2.454  3.250536  1.102101
2.651  2.494461  0.810030
2.847  3.302399  0.933598
3.043  7.073570  1.389549
3.240  8.621461  1.527702
3.436  2.719770  0.836620
3.632  3.239940  0.998131
3.829  2.558787  0.920766
4.025  0.836700  0.594312
4.222  1.058595  0.753255
4.418  1.260010  0.899793
4.614  1.876734  1.341392
