Au + Au 0 - 5 %

note: correlation function is symmetric with respect to pTa and pTb

note: #xi error shown is statistical only!



2-3 #otimes 0.4-1 GeV/c
v_{2}^{t}v_{2}^{p}=0.0594 x 0.0218=0.001296
2.454  1.013770  0.001018
2.651  1.013360  0.000938
2.847  1.012565  0.000900
3.043  1.012053  0.000889
3.240  1.012135  0.000889
3.436  1.012296  0.000897
3.632  1.013857  0.000932
3.829  1.013162  0.001008
4.025  1.013152  0.001122
4.222  1.011273  0.001269
4.418  1.011542  0.001455
4.614  1.007658  0.001682


3-4 #otimes 0.4-1 GeV/c
v_{2}^{t}v_{2}^{p}=0.0641 x 0.0218=0.001399
#xi=1.001488#pm0.000081

Dphi  CF  CFerr
-1.473  1.002180  0.000687
-1.276  1.001754  0.000671
-1.080  0.999913  0.000636
-0.884  1.001282  0.000569
-0.687  1.002750  0.000501
-0.491  1.005675  0.000460
-0.295  1.010034  0.000445
-0.098  1.013313  0.000441
0.098  1.013295  0.000438
0.295  1.009318  0.000438
0.491  1.006263  0.000452
0.687  1.003239  0.000495
0.884  0.999862  0.000557
1.080  1.000212  0.000619
1.276  1.000772  0.000655
1.473  1.001590  0.000683
1.669  1.003923  0.000717
1.865  1.004383  0.000701
2.062  1.006708  0.000630
2.258  1.007060  0.000566
2.454  1.008025  0.000530
2.651  1.008905  0.000503
2.847  1.008371  0.000478
3.043  1.008837  0.000460
3.240  1.009202  0.000457
3.436  1.008518  0.000471
3.632  1.008553  0.000492
3.829  1.007723  0.000516
4.025  1.007433  0.000547
4.222  1.005906  0.000606
4.418  1.005560  0.000671
4.614  1.002975  0.000695


3-4 #otimes 1-2 GeV/c
v_{2}^{t}v_{2}^{p}=0.0641 x 0.0408=0.002617
#xi=1.000201#pm0.000129

Dphi  CF  CFerr
-1.473  1.003618  0.001610
-1.276  0.999548  0.001490
-1.080  0.996712  0.001251
-0.884  1.000106  0.001110
-0.687  1.006060  0.000982
-0.491  1.016638  0.000895
-0.295  1.021213  0.000819
-0.098  1.031233  0.000784
0.098  1.031634  0.000785
0.295  1.022040  0.000809
0.491  1.014123  0.000881
0.687  1.003952  0.000946
0.884  0.997590  0.001067
1.080  0.997354  0.001209
1.276  0.999391  0.001457
1.473  1.004006  0.001633
1.669  1.003142  0.001614
1.865  1.009175  0.001457
2.062  1.010705  0.001243
2.258  1.009706  0.001108
2.454  1.009462  0.000988
2.651  1.011507  0.000922
2.847  1.011439  0.000880
3.043  1.009710  0.000863
3.240  1.010407  0.000861
3.436  1.010405  0.000867
3.632  1.010141  0.000911
3.829  1.012333  0.000964
4.025  1.008651  0.001078
4.222  1.010370  0.001198
4.418  1.006934  0.001400
4.614  1.006329  0.001558


3-4 #otimes 2-3 GeV/c
v_{2}^{t}v_{2}^{p}=0.0641 x 0.0594=0.003809
#xi=1.000555#pm0.000530

Dphi  CF  CFerr
-1.473  1.002868  0.005866
-1.276  0.995713  0.005084
-1.080  0.997945  0.004324
-0.884  0.997396  0.003766
-0.687  1.015230  0.003414
-0.491  1.032030  0.003098
-0.295  1.065007  0.002850
-0.098  1.084853  0.002704
0.098  1.079614  0.002697
0.295  1.060991  0.002827
0.491  1.032638  0.003037
0.687  1.007831  0.003260
0.884  1.001642  0.003594
1.080  0.997063  0.004150
1.276  0.996260  0.005024
1.473  1.000196  0.005942
1.669  1.009598  0.005773
1.865  1.013037  0.004936
2.062  1.018757  0.004328
2.258  1.014885  0.003771
2.454  1.010359  0.003374
2.651  1.012770  0.003107
2.847  1.011560  0.002982
3.043  1.012176  0.002944
3.240  1.006002  0.002930
3.436  1.007328  0.002955
3.632  1.014532  0.003077
3.829  1.011845  0.003329
4.025  1.018291  0.003715
4.222  1.011196  0.004181
4.418  1.002817  0.004781
4.614  1.006658  0.005607


3-4 #otimes 3-4 GeV/c
v_{2}^{t}v_{2}^{p}=0.0641 x 0.0641=0.004113
#xi=1.000313#pm0.000431

Dphi  CF  CFerr
-1.473  1.013450  0.021248
-1.276  1.000914  0.017715
-1.080  1.006688  0.015108
-0.884  0.983419  0.012907
-0.687  1.027284  0.012095
-0.491  1.071165  0.011207
-0.295  1.112222  0.010419
-0.098  1.179948  0.009939
0.098  1.173985  0.009891
0.295  1.107017  0.010362
0.491  1.069238  0.011201
0.687  1.019083  0.012019
0.884  0.983369  0.012907
1.080  1.009381  0.015141
1.276  0.996130  0.017642
1.473  1.005055  0.021060
1.669  1.024751  0.020284
1.865  1.035510  0.016957
2.062  1.014137  0.014971
2.258  0.996099  0.013061
2.454  1.027418  0.012167
2.651  1.010016  0.011063
2.847  1.000635  0.010605
3.043  1.004637  0.010420
3.240  1.009990  0.010464
3.436  1.009101  0.010672
3.632  1.007884  0.011024
3.829  1.020671  0.012094
4.025  0.996807  0.013060
4.222  1.013160  0.014966
4.418  1.039351  0.017001
4.614  1.016789  0.020088


4-5 #otimes 0.4-1 GeV/c
v_{2}^{t}v_{2}^{p}=0.0584 x 0.0218=0.001274
#xi=1.001428#pm0.000086

Dphi  CF  CFerr
-1.473  1.001173  0.001854
-1.276  1.001851  0.001810
-1.080  1.000387  0.001711
-0.884  1.001757  0.001523
-0.687  1.003267  0.001348
-0.491  1.006059  0.001244
-0.295  1.007419  0.001208
-0.098  1.011236  0.001202
0.098  1.012484  0.001197
0.295  1.008913  0.001205
0.491  1.005614  0.001255
0.687  1.003068  0.001384
0.884  1.001610  0.001563
1.080  0.999613  0.001733
1.276  0.998681  0.001834
1.473  1.001980  0.001912
1.669  0.999457  0.001978
1.865  1.008445  0.001915
2.062  1.008598  0.001717
2.258  1.005823  0.001549
2.454  1.009603  0.001458
2.651  1.008144  0.001379
2.847  1.008685  0.001312
3.043  1.009599  0.001269
3.240  1.008978  0.001268
3.436  1.009649  0.001306
3.632  1.010408  0.001358
3.829  1.004737  0.001418
4.025  1.005798  0.001509
4.222  1.003929  0.001683
4.418  1.005251  0.001857
4.614  1.000431  0.001886


4-5 #otimes 1-2 GeV/c
v_{2}^{t}v_{2}^{p}=0.0584 x 0.0408=0.002384
#xi=1.002268#pm0.000142

Dphi  CF  CFerr
-1.473  0.991356  0.004339
-1.276  1.004923  0.004037
-1.080  0.997439  0.003333
-0.884  1.002410  0.002974
-0.687  1.004612  0.002618
-0.491  1.013207  0.002403
-0.295  1.017735  0.002210
-0.098  1.034599  0.002141
0.098  1.033224  0.002159
0.295  1.022310  0.002229
0.491  1.015023  0.002458
0.687  1.003550  0.002639
0.884  1.000111  0.003033
1.080  1.002312  0.003453
1.276  1.000956  0.004151
1.473  1.001117  0.004568
1.669  1.009005  0.004403
1.865  1.007879  0.003942
2.062  1.005357  0.003340
2.258  1.009778  0.003015
2.454  1.007185  0.002694
2.651  1.014660  0.002547
2.847  1.016625  0.002438
3.043  1.013146  0.002392
3.240  1.008575  0.002374
3.436  1.009608  0.002389
3.632  1.008276  0.002526
3.829  1.008609  0.002664
4.025  1.008168  0.002996
4.222  1.004517  0.003283
4.418  1.004603  0.003848
4.614  0.999151  0.004264


4-5 #otimes 2-3 GeV/c
v_{2}^{t}v_{2}^{p}=0.0584 x 0.0594=0.003470
#xi=1.003234#pm0.000212

Dphi  CF  CFerr
-1.473  0.998561  0.016035
-1.276  1.031095  0.013858
-1.080  0.996704  0.011550
-0.884  1.005413  0.010115
-0.687  1.010267  0.009096
-0.491  1.030185  0.008300
-0.295  1.073641  0.007750
-0.098  1.114212  0.007466
0.098  1.113017  0.007526
0.295  1.075846  0.007870
0.491  1.035249  0.008449
0.687  1.000593  0.009087
0.884  0.989424  0.010101
1.080  1.004358  0.011950
1.276  1.023995  0.014551
1.473  1.037718  0.016911
1.669  1.010635  0.015716
1.865  1.017024  0.013357
2.062  1.001161  0.011539
2.258  1.003168  0.010134
2.454  1.017887  0.009269
2.651  1.003951  0.008524
2.847  1.021171  0.008313
3.043  1.004050  0.008114
3.240  1.021113  0.008135
3.436  1.022106  0.008218
3.632  1.020727  0.008578
3.829  1.023462  0.009341
4.025  1.016420  0.010297
4.222  1.017235  0.011539
4.418  1.013448  0.013144
4.614  1.018601  0.015608


4-5 #otimes 3-4 GeV/c
v_{2}^{t}v_{2}^{p}=0.0584 x 0.0641=0.003747
#xi=0.972297#pm0.001081

Dphi  CF  CFerr
-1.473  0.908309  0.054153
-1.276  1.003429  0.047215
-1.080  0.941226  0.038855
-0.884  1.033060  0.035173
-0.687  1.006433  0.031924
-0.491  1.026699  0.029320
-0.295  1.139037  0.028616
-0.098  1.302920  0.028514
0.098  1.305396  0.028916
0.295  1.146112  0.029258
0.491  1.014382  0.030145
0.687  1.061985  0.034456
0.884  0.985519  0.036561
1.080  0.980001  0.042833
1.276  0.905541  0.048056
1.473  1.021740  0.058208
1.669  0.922207  0.051918
1.865  1.012671  0.045167
2.062  1.037859  0.040856
2.258  0.990167  0.035111
2.454  1.025545  0.033150
2.651  1.044901  0.030903
2.847  1.018766  0.029794
3.043  1.014099  0.029116
3.240  0.982695  0.028304
3.436  1.053285  0.029879
3.632  1.032834  0.030956
3.829  0.962800  0.032566
4.025  0.966400  0.035702
4.222  1.005235  0.041143
4.418  0.951278  0.045110
4.614  0.976856  0.054678


4-5 #otimes 4-5 GeV/c
v_{2}^{t}v_{2}^{p}=0.0584 x 0.0584=0.003409
#xi=0.985196#pm0.000241

Dphi  CF  CFerr
-1.473  0.840658  0.126672
-1.276  1.111849  0.121162
-1.080  1.019452  0.100610
-0.884  1.002596  0.085653
-0.687  0.999522  0.077938
-0.491  1.020328  0.070915
-0.295  1.292457  0.074373
-0.098  1.774433  0.081715
0.098  1.819473  0.084223
0.295  1.340001  0.077517
0.491  0.985406  0.072102
0.687  1.018963  0.082117
0.884  0.942720  0.087334
1.080  0.976378  0.105020
1.276  0.978606  0.120108
1.473  0.880783  0.132918
1.669  1.102390  0.140789
1.865  1.097259  0.115763
2.062  0.980450  0.099130
2.258  1.027632  0.088800
2.454  1.169638  0.087665
2.651  1.046983  0.075517
2.847  1.088480  0.075309
3.043  1.070915  0.073819
3.240  1.021034  0.070148
3.436  1.089935  0.074038
3.632  1.062831  0.075941
3.829  1.126110  0.086154
4.025  1.071086  0.091709
4.222  0.997818  0.097163
4.418  1.160944  0.119039
4.614  1.089556  0.138103


5-10 #otimes 0.4-1 GeV/c
v_{2}^{t}v_{2}^{p}=0.0517 x 0.0218=0.001128
#xi=1.002153#pm0.000156

Dphi  CF  CFerr
-1.473  0.999453  0.004613
-1.276  1.002131  0.004500
-1.080  1.003421  0.004254
-0.884  1.003600  0.003800
-0.687  1.004942  0.003385
-0.491  1.005588  0.003134
-0.295  1.006860  0.003055
-0.098  1.013072  0.003056
0.098  1.016736  0.003062
0.295  1.008629  0.003088
0.491  1.002657  0.003213
0.687  1.004462  0.003557
0.884  1.001895  0.004016
1.080  1.000534  0.004469
1.276  1.000918  0.004733
1.473  0.997228  0.004857
1.669  1.010059  0.004997
1.865  1.010289  0.004804
2.062  1.004814  0.004331
2.258  1.007496  0.003928
2.454  1.007209  0.003697
2.651  1.007338  0.003492
2.847  1.013553  0.003346
3.043  1.012810  0.003252
3.240  1.009906  0.003252
3.436  1.014961  0.003346
3.632  1.004876  0.003455
3.829  1.007830  0.003637
4.025  1.005772  0.003865
4.222  1.017935  0.004336
4.418  1.005141  0.004700
4.614  0.998940  0.004708


5-10 #otimes 1-2 GeV/c
v_{2}^{t}v_{2}^{p}=0.0517 x 0.0408=0.002111
#xi=1.000794#pm0.000568

Dphi  CF  CFerr
-1.473  1.015948  0.010812
-1.276  0.993141  0.009863
-1.080  1.012306  0.008221
-0.884  0.997987  0.007352
-0.687  1.007114  0.006525
-0.491  1.014410  0.006056
-0.295  1.020272  0.005593
-0.098  1.038549  0.005453
0.098  1.028956  0.005506
0.295  1.024590  0.005688
0.491  1.020638  0.006365
0.687  1.004730  0.006826
0.884  0.992900  0.007863
1.080  0.990670  0.008824
1.276  0.998820  0.010611
1.473  1.002176  0.011534
1.669  1.002055  0.010948
1.865  1.017964  0.009916
2.062  1.009611  0.008368
2.258  1.008940  0.007596
2.454  1.016801  0.006855
2.651  1.014763  0.006512
2.847  1.019860  0.006237
3.043  1.012951  0.006114
3.240  1.024649  0.006121
3.436  1.011046  0.006115
3.632  1.012713  0.006511
3.829  1.019662  0.006852
4.025  1.015332  0.007708
4.222  1.009917  0.008368
4.418  0.992241  0.009731
4.614  0.992568  0.010675


5-10 #otimes 2-3 GeV/c
v_{2}^{t}v_{2}^{p}=0.0517 x 0.0594=0.003073
#xi=0.979888#pm0.001212

Dphi  CF  CFerr
-1.473  0.960134  0.038935
-1.276  0.973388  0.032583
-1.080  0.983281  0.028107
-0.884  0.960418  0.024290
-0.687  0.954751  0.021901
-0.491  1.010265  0.020655
-0.295  1.080007  0.019665
-0.098  1.185176  0.019588
0.098  1.170786  0.019690
0.295  1.092124  0.020330
0.491  1.041643  0.021824
0.687  1.002558  0.023514
0.884  0.998748  0.026459
1.080  1.037017  0.031439
1.276  0.962221  0.035529
1.473  1.004851  0.041379
1.669  1.012152  0.039474
1.865  0.979124  0.032550
2.062  0.972158  0.028209
2.258  1.058784  0.026252
2.454  1.023068  0.023673
2.651  0.968678  0.021371
2.847  1.002200  0.021101
3.043  1.017951  0.020869
3.240  1.062114  0.021287
3.436  1.003327  0.020999
3.632  1.006885  0.021868
3.829  1.026679  0.023985
4.025  1.021985  0.026500
4.222  1.025778  0.029418
4.418  1.059696  0.034347
4.614  0.988149  0.038824


5-10 #otimes 3-4 GeV/c
v_{2}^{t}v_{2}^{p}=0.0517 x 0.0641=0.003318
#xi=0.917509#pm0.001238

Dphi  CF  CFerr
-1.473  1.120848  0.151360
-1.276  1.105095  0.118564
-1.080  1.050938  0.102508
-0.884  1.100883  0.090147
-0.687  0.934463  0.075488
-0.491  1.180897  0.080259
-0.295  1.297457  0.078722
-0.098  1.453255  0.077029
0.098  1.561033  0.080107
0.295  1.315320  0.080428
0.491  1.054345  0.078349
0.687  0.939148  0.086395
0.884  1.156416  0.104189
1.080  0.975077  0.110472
1.276  1.025061  0.127751
1.473  0.987157  0.140560
1.669  0.952022  0.134324
1.865  0.885737  0.106006
2.062  0.880573  0.092961
2.258  1.078639  0.092118
2.454  0.953555  0.081091
2.651  1.057393  0.079661
2.847  1.007350  0.075172
3.043  1.071742  0.076956
3.240  1.066717  0.075975
3.436  0.979356  0.073392
3.632  1.116876  0.082928
3.829  1.170037  0.094494
4.025  0.982690  0.090503
4.222  0.842767  0.095143
4.418  0.801291  0.101919
4.614  1.079971  0.145726


5-10 #otimes 4-5 GeV/c
v_{2}^{t}v_{2}^{p}=0.0517 x 0.0584=0.003019
#xi=0.756465#pm0.001191

Dphi  CF  CFerr
-1.473  0.614185  0.257046
-1.276  0.745033  0.239957
-1.080  0.548405  0.176046
-0.884  1.327983  0.256394
-0.687  0.966384  0.197947
-0.491  1.143631  0.186171
-0.295  1.400158  0.200985
-0.098  2.482100  0.250156
0.098  2.404912  0.242625
0.295  1.079492  0.179858
0.491  0.980088  0.189747
0.687  1.010018  0.215895
0.884  0.897626  0.216362
1.080  0.830730  0.255692
1.276  0.680947  0.261818
1.473  0.606061  0.275332
1.669  0.855386  0.356617
1.865  0.860579  0.265227
2.062  0.682925  0.209413
2.258  1.175813  0.233055
2.454  1.404896  0.261886
2.651  0.703887  0.156334
2.847  1.107591  0.198188
3.043  1.088183  0.186342
3.240  1.586553  0.231106
3.436  0.935442  0.164532
3.632  1.183913  0.203487
3.829  0.632639  0.166132
4.025  1.329903  0.259875
4.222  0.843252  0.222381
4.418  0.815381  0.250870
4.614  1.704846  0.444621


5-10 #otimes 5-10 GeV/c
v_{2}^{t}v_{2}^{p}=0.0517 x 0.0510=0.002640
#xi=0.646455#pm0.001163

Dphi  CF  CFerr
-1.473  0.149210  0.149784
-1.276  1.153311  0.375224
-1.080  0.870870  0.268413
-0.884  0.425861  0.162839
-0.687  1.033354  0.243156
-0.491  1.254162  0.240419
-0.295  1.295843  0.229617
-0.098  3.457007  0.350792
0.098  3.588284  0.347920
0.295  1.208747  0.217221
0.491  0.997643  0.208741
0.687  1.006273  0.243152
0.884  0.675863  0.207430
1.080  0.825576  0.266560
1.276  1.020408  0.330893
1.473  0.438427  0.255969
1.669  0.155729  0.156337
1.865  1.551082  0.416265
2.062  1.215470  0.323284
2.258  0.758943  0.223364
2.454  1.081833  0.243089
2.651  0.849609  0.205067
2.847  1.333566  0.270216
3.043  0.995212  0.208554
3.240  1.111342  0.228524
3.436  0.971583  0.207646
3.632  0.749788  0.185514
3.829  0.770992  0.218022
4.025  1.214125  0.305366
4.222  0.707424  0.239951
4.418  1.583158  0.399121
4.614  0.951094  0.368237
