 3.50000     0.13156     0.01381
 4.50000     0.18509     0.00593
 5.50000     0.20852     0.00420
 6.50000     0.21008     0.00339
 7.50000     0.20041     0.00286
 8.50000     0.17983     0.00247
 9.50000     0.16520     0.00219
10.50000     0.14478     0.00196
11.50000     0.12937     0.00178
12.50000     0.11419     0.00163
13.50000     0.10314     0.00150
14.50000     0.08820     0.00139
15.50000     0.07681     0.00130
16.50000     0.06628     0.00122
17.50000     0.05858     0.00116
18.50000     0.05048     0.00110
19.50000     0.04238     0.00105
20.50000     0.03871     0.00101
21.50000     0.03301     0.00097
22.50000     0.02786     0.00093
23.50000     0.02363     0.00090
24.50000     0.02166     0.00087
25.50000     0.01801     0.00085
26.50000     0.01513     0.00082
27.50000     0.01480     0.00080
28.50000     0.01233     0.00079
29.50000     0.01067     0.00077
30.50000     0.00894     0.00075
31.50000     0.00702     0.00074
32.50000     0.00715     0.00073
33.50000     0.00667     0.00072
34.50000     0.00527     0.00071
35.50000     0.00470     0.00070
36.50000     0.00513     0.00069
37.50000     0.00354     0.00068
38.50000     0.00412     0.00068
39.50000     0.00194     0.00067
40.50000     0.00381     0.00067
41.50000     0.00233     0.00066
42.50000     0.00231     0.00066
43.50000     0.00171     0.00065
44.50000     0.00139     0.00065
45.50000     0.00167     0.00065
46.50000     0.00177     0.00065
47.50000     0.00122     0.00065
48.50000     0.00225     0.00065
49.50000     0.00053     0.00065
50.50000     0.00124     0.00066
51.50000     0.00105     0.00066
52.50000     0.00136     0.00067
53.50000     0.00158     0.00068
54.50000     0.00026     0.00069
55.50000     0.00161     0.00070
56.50000     0.00076     0.00072
57.50000     0.00199     0.00074
58.50000     0.00067     0.00076
59.50000     0.00090     0.00079
60.50000     0.00075     0.00084
61.50000     0.00220     0.00091
62.50000     0.00079     0.00100
63.50000    -0.00044     0.00116
64.50000     0.00133     0.00139
65.50000     0.00213     0.00170
66.50000     0.00188     0.00210
67.50000     0.00475     0.00254
68.50000    -0.00233     0.00294
69.50000    -0.00202     0.00351
70.50000    -0.00709     0.00399
71.50000     0.00196     0.00461
72.50000    -0.00132     0.00531
73.50000     0.00255     0.00596
74.50000     0.00527     0.00676
75.50000    -0.00425     0.00752
76.50000    -0.00344     0.00829
77.50000     0.01170     0.00950
78.50000     0.01041     0.01065
79.50000    -0.01858     0.01175
80.50000    -0.00838     0.01340
81.50000     0.01240     0.01543
82.50000     0.00646     0.01758
83.50000     0.02185     0.02052
84.50000    -0.02381     0.02359
85.50000     0.00644     0.02723
86.50000    -0.03984     0.03008
87.50000     0.02391     0.03479
88.50000     0.05765     0.03895
89.50000    -0.08424     0.04248
90.50000    -0.06052     0.04712
91.50000     0.01245     0.05438
92.50000    -0.02216     0.06075
93.50000    -0.08042     0.06901
94.50000    -0.05001     0.07561
95.50000     0.20302     0.08802
96.50000    -0.02682     0.09824
97.50000    -0.02693     0.10865
98.50000     0.16693     0.12350
99.50000    -0.14158     0.13223
