 3.50000    -0.01283     0.03819
 4.50000    -0.00155     0.01900
 5.50000     0.00994     0.01409
 6.50000     0.02129     0.01164
 7.50000     0.00643     0.01001
 8.50000     0.00549     0.00875
 9.50000    -0.00727     0.00783
10.50000    -0.00440     0.00705
11.50000    -0.01539     0.00642
12.50000    -0.01271     0.00590
13.50000    -0.01106     0.00547
14.50000    -0.01741     0.00509
15.50000    -0.01961     0.00477
16.50000    -0.02427     0.00450
17.50000    -0.02834     0.00428
18.50000    -0.00949     0.00408
19.50000    -0.01500     0.00389
20.50000    -0.01636     0.00375
21.50000    -0.01421     0.00361
22.50000    -0.01277     0.00349
23.50000    -0.01087     0.00338
24.50000    -0.02042     0.00329
25.50000    -0.01126     0.00321
26.50000    -0.00716     0.00313
27.50000    -0.01739     0.00306
28.50000    -0.00548     0.00300
29.50000    -0.00930     0.00295
30.50000    -0.00399     0.00290
31.50000    -0.00996     0.00286
32.50000    -0.00106     0.00283
33.50000    -0.00321     0.00280
34.50000    -0.00725     0.00277
35.50000    -0.00184     0.00275
36.50000    -0.00495     0.00273
37.50000    -0.00246     0.00271
38.50000    -0.00336     0.00269
39.50000    -0.00193     0.00267
40.50000    -0.00313     0.00267
41.50000    -0.00281     0.00266
42.50000    -0.00185     0.00265
43.50000    -0.00108     0.00265
44.50000    -0.00474     0.00266
45.50000    -0.00131     0.00267
46.50000    -0.00512     0.00269
47.50000     0.00371     0.00272
48.50000    -0.00052     0.00275
49.50000    -0.00311     0.00278
50.50000     0.00097     0.00284
51.50000    -0.00191     0.00289
52.50000    -0.00178     0.00295
53.50000    -0.00414     0.00303
54.50000    -0.00233     0.00311
55.50000     0.00281     0.00323
56.50000     0.00291     0.00335
57.50000     0.00301     0.00352
58.50000    -0.00002     0.00370
59.50000     0.00429     0.00396
60.50000     0.00320     0.00431
61.50000     0.00446     0.00486
62.50000    -0.01047     0.00548
63.50000    -0.00885     0.00656
64.50000    -0.00826     0.00795
65.50000     0.00297     0.00977
66.50000     0.01115     0.01192
67.50000     0.02827     0.01412
68.50000    -0.01983     0.01600
69.50000    -0.01219     0.01864
70.50000    -0.04304     0.02070
71.50000     0.01750     0.02330
72.50000    -0.01326     0.02625
73.50000     0.01215     0.02877
74.50000     0.01671     0.03196
75.50000    -0.01652     0.03491
76.50000    -0.01845     0.03774
77.50000     0.03891     0.04222
78.50000     0.03539     0.04638
79.50000    -0.08003     0.05040
80.50000    -0.02059     0.05603
81.50000     0.05185     0.06282
82.50000     0.03433     0.06990
83.50000     0.09553     0.07921
84.50000    -0.10679     0.08872
85.50000     0.01643     0.09962
86.50000    -0.10177     0.10841
87.50000     0.07302     0.12178
88.50000     0.21338     0.13371
89.50000    -0.27057     0.14439
90.50000    -0.15363     0.15851
91.50000     0.03457     0.17810
92.50000    -0.03562     0.19596
93.50000    -0.21614     0.22052
94.50000    -0.15792     0.24073
95.50000     0.52646     0.27434
96.50000    -0.10407     0.30501
97.50000     0.00449     0.33406
98.50000     0.45984     0.37373
99.50000    -0.39455     0.39999
