 3.50000    -0.02537     0.04557
 4.50000    -0.01524     0.01787
 5.50000    -0.01262     0.01261
 6.50000     0.01057     0.01006
 7.50000     0.00503     0.00842
 8.50000     0.02168     0.00727
 9.50000     0.02051     0.00640
10.50000     0.02327     0.00572
11.50000     0.04849     0.00519
12.50000     0.03006     0.00473
13.50000     0.03586     0.00437
14.50000     0.03221     0.00404
15.50000     0.03488     0.00379
16.50000     0.03536     0.00356
17.50000     0.03239     0.00336
18.50000     0.03244     0.00319
19.50000     0.02399     0.00304
20.50000     0.02627     0.00291
21.50000     0.02132     0.00279
22.50000     0.02290     0.00269
23.50000     0.01995     0.00260
24.50000     0.01698     0.00251
25.50000     0.01414     0.00244
26.50000     0.01168     0.00237
27.50000     0.01004     0.00231
28.50000     0.00815     0.00225
29.50000     0.00950     0.00220
30.50000     0.00609     0.00215
31.50000     0.00661     0.00211
32.50000     0.00440     0.00207
33.50000     0.00269     0.00204
34.50000     0.00464     0.00201
35.50000     0.00507     0.00198
36.50000     0.00410     0.00195
37.50000     0.00251     0.00193
38.50000     0.00341     0.00190
39.50000    -0.00163     0.00188
40.50000     0.00082     0.00186
41.50000     0.00230     0.00185
42.50000     0.00641     0.00183
43.50000     0.00233     0.00182
44.50000    -0.00044     0.00181
45.50000     0.00062     0.00180
46.50000    -0.00293     0.00179
47.50000    -0.00043     0.00179
48.50000     0.00170     0.00179
49.50000     0.00127     0.00179
50.50000     0.00292     0.00180
51.50000     0.00194     0.00181
52.50000    -0.00071     0.00182
53.50000     0.00126     0.00183
54.50000     0.00028     0.00185
55.50000    -0.00203     0.00188
56.50000    -0.00016     0.00191
57.50000     0.00272     0.00196
58.50000     0.00205     0.00202
59.50000    -0.00105     0.00209
60.50000    -0.00078     0.00220
61.50000     0.00137     0.00238
62.50000    -0.00054     0.00261
63.50000    -0.00275     0.00301
64.50000     0.00300     0.00358
65.50000     0.00546     0.00439
66.50000     0.00618     0.00539
67.50000     0.01149     0.00651
68.50000    -0.00977     0.00751
69.50000    -0.00317     0.00895
70.50000    -0.01977     0.01014
71.50000     0.00805     0.01168
72.50000    -0.00802     0.01343
73.50000     0.00696     0.01503
74.50000     0.00645     0.01698
75.50000    -0.01206     0.01884
76.50000    -0.01237     0.02059
77.50000     0.02234     0.02345
78.50000     0.02557     0.02609
79.50000    -0.04663     0.02855
80.50000    -0.01715     0.03210
81.50000     0.02736     0.03628
82.50000     0.01884     0.04054
83.50000     0.04914     0.04621
84.50000    -0.05849     0.05184
85.50000     0.01132     0.05855
86.50000    -0.05697     0.06422
87.50000     0.05109     0.07251
88.50000     0.12918     0.08022
89.50000    -0.16416     0.08729
90.50000    -0.09079     0.09692
91.50000     0.00647     0.10959
92.50000    -0.05393     0.12141
93.50000    -0.13736     0.13831
94.50000    -0.08671     0.15205
95.50000     0.34552     0.17510
96.50000    -0.04820     0.19604
97.50000     0.00226     0.21574
98.50000     0.32552     0.24333
99.50000    -0.25710     0.26093
