 3.50000    -0.00244     0.02829
 4.50000     0.01077     0.01246
 5.50000     0.00884     0.00973
 6.50000     0.02532     0.00825
 7.50000     0.00626     0.00713
 8.50000    -0.00048     0.00628
 9.50000    -0.00184     0.00566
10.50000    -0.01137     0.00508
11.50000    -0.01253     0.00464
12.50000    -0.00728     0.00425
13.50000    -0.00785     0.00394
14.50000    -0.01416     0.00365
15.50000    -0.01517     0.00341
16.50000    -0.01736     0.00320
17.50000    -0.01578     0.00303
18.50000    -0.00811     0.00287
19.50000    -0.00780     0.00273
20.50000    -0.01214     0.00262
21.50000    -0.00878     0.00251
22.50000    -0.00680     0.00241
23.50000    -0.00701     0.00232
24.50000    -0.01413     0.00225
25.50000    -0.00480     0.00219
26.50000    -0.00783     0.00212
27.50000    -0.00816     0.00207
28.50000    -0.00230     0.00202
29.50000    -0.00249     0.00198
30.50000    -0.00231     0.00194
31.50000    -0.00612     0.00190
32.50000     0.00104     0.00187
33.50000    -0.00182     0.00184
34.50000     0.00052     0.00182
35.50000     0.00242     0.00179
36.50000     0.00112     0.00177
37.50000    -0.00174     0.00175
38.50000     0.00114     0.00173
39.50000    -0.00170     0.00172
40.50000    -0.00051     0.00170
41.50000     0.00014     0.00170
42.50000     0.00059     0.00168
43.50000    -0.00078     0.00168
44.50000    -0.00036     0.00168
45.50000    -0.00010     0.00168
46.50000    -0.00041     0.00168
47.50000     0.00169     0.00169
48.50000     0.00041     0.00170
49.50000    -0.00023     0.00171
50.50000     0.00218     0.00173
51.50000    -0.00106     0.00175
52.50000    -0.00064     0.00177
53.50000     0.00005     0.00180
54.50000    -0.00117     0.00183
55.50000     0.00174     0.00188
56.50000     0.00092     0.00193
57.50000     0.00161     0.00200
58.50000     0.00182     0.00206
59.50000     0.00060     0.00216
60.50000     0.00255     0.00228
61.50000    -0.00035     0.00248
62.50000    -0.00409     0.00271
63.50000    -0.00290     0.00311
64.50000    -0.00138     0.00367
65.50000     0.00501     0.00445
66.50000     0.00337     0.00542
67.50000     0.00906     0.00649
68.50000    -0.00846     0.00747
69.50000    -0.00424     0.00885
70.50000    -0.02303     0.00999
71.50000     0.00898     0.01144
72.50000    -0.00795     0.01310
73.50000     0.00907     0.01460
74.50000     0.00815     0.01641
75.50000    -0.00665     0.01815
76.50000    -0.01374     0.01970
77.50000     0.01656     0.02231
78.50000     0.01833     0.02467
79.50000    -0.04445     0.02683
80.50000    -0.01613     0.02985
81.50000     0.02449     0.03328
82.50000     0.02589     0.03667
83.50000     0.04703     0.04101
84.50000    -0.05615     0.04512
85.50000     0.00544     0.05000
86.50000    -0.02481     0.05447
87.50000     0.04297     0.06017
88.50000     0.10896     0.06578
89.50000    -0.12360     0.07135
90.50000    -0.04694     0.07916
91.50000    -0.01159     0.08761
92.50000    -0.04029     0.09611
93.50000    -0.08013     0.10939
94.50000    -0.05834     0.12050
95.50000     0.20730     0.13676
96.50000    -0.03636     0.15311
97.50000     0.05609     0.16737
98.50000     0.23733     0.18690
99.50000    -0.16902     0.20057
