 3.50000     1.09345
 4.50000     1.11617
 5.50000     1.10686
 6.50000     1.08288
 7.50000     1.05514
 8.50000     1.03021
 9.50000     1.01134
10.50000     0.99925
11.50000     0.99298
12.50000     0.99067
13.50000     0.99032
14.50000     0.99034
15.50000     0.98978
16.50000     0.98841
17.50000     0.98650
18.50000     0.98462
19.50000     0.98332
20.50000     0.98296
21.50000     0.98359
22.50000     0.98501
23.50000     0.98685
24.50000     0.98874
25.50000     0.99037
26.50000     0.99160
27.50000     0.99246
28.50000     0.99307
29.50000     0.99361
30.50000     0.99419
31.50000     0.99488
32.50000     0.99568
33.50000     0.99649
34.50000     0.99718
35.50000     0.99771
36.50000     0.99805
37.50000     0.99821
38.50000     0.99827
39.50000     0.99831
40.50000     0.99839
41.50000     0.99854
42.50000     0.99875
43.50000     0.99897
44.50000     0.99917
45.50000     0.99928
46.50000     0.99928
47.50000     0.99918
48.50000     0.99901
49.50000     0.99878
50.50000     0.99856
51.50000     0.99835
52.50000     0.99818
53.50000     0.99805
54.50000     0.99795
55.50000     0.99786
56.50000     0.99779
57.50000     0.99774
58.50000     0.99769
59.50000     0.99765
60.50000     0.99762
61.50000     0.99760
62.50000     0.99759
63.50000     0.99758
64.50000     0.99757
65.50000     0.99756
66.50000     0.99755
67.50000     0.99754
68.50000     0.99754
69.50000     0.99754
70.50000     0.99754
71.50000     0.99754
72.50000     0.99753
73.50000     0.99753
74.50000     0.99752
75.50000     0.99752
76.50000     0.99753
77.50000     0.99756
78.50000     0.99759
79.50000     0.99764
80.50000     0.99769
81.50000     0.99774
82.50000     0.99779
83.50000     0.99783
84.50000     0.99787
85.50000     0.99790
86.50000     0.99794
87.50000     0.99799
88.50000     0.99804
89.50000     0.99809
90.50000     0.99815
91.50000     0.99820
92.50000     0.99825
93.50000     0.99829
94.50000     0.99832
95.50000     0.99834
96.50000     0.99836
97.50000     0.99837
98.50000     0.99839
99.50000     0.99840
