 0.50  0.0000895812
 1.00  0.0003560545
 1.49  0.0007926923
 1.99  0.0013885543
 2.49  0.0021288823
 2.99  0.0029956256
 3.48  0.0039680758
 3.98  0.0050235707
 4.48  0.0061382549
 4.98  0.0072878376
 5.47  0.0084483437
 5.97  0.0095968042
 6.47  0.0107118776
 6.97  0.0117743649
 7.46  0.0127676213
 7.96  0.0136778476
 8.46  0.0144942533
 8.96  0.0152091011
 9.45  0.0158176478
 9.95  0.0163179841
10.45  0.0167107824
10.95  0.0169990174
11.44  0.0171875879
11.94  0.0172829609
12.44  0.0172928069
12.94  0.0172255915
13.43  0.0170902759
13.93  0.0168959703
14.43  0.0166516677
14.93  0.0163660217
15.42  0.0160471685
15.92  0.0157025848
16.42  0.0153390002
16.92  0.0149623519
17.41  0.0145777622
17.91  0.0141895674
18.41  0.0138013372
18.91  0.0134159485
19.40  0.0130356429
19.90  0.0126620997
20.40  0.0122965146
20.90  0.0119396802
21.39  0.0115920585
21.89  0.0112538394
22.39  0.0109250098
22.89  0.0106054032
23.38  0.0102947420
23.88  0.0099926852
24.38  0.0096988454
24.88  0.0094128232
25.37  0.0091342153
25.87  0.0088626388
26.37  0.0085977335
26.87  0.0083391666
27.36  0.0080866413
27.86  0.0078398902
28.36  0.0075986814
28.86  0.0073628123
29.35  0.0071321097
29.85  0.0069064270
30.35  0.0066856374
30.85  0.0064696372
31.34  0.0062583392
31.84  0.0060516680
32.34  0.0058495617
32.84  0.0056519690
33.33  0.0054588434
33.83  0.0052701463
34.33  0.0050858418
34.83  0.0049058991
35.32  0.0047302870
35.82  0.0045589763
36.32  0.0043919371
36.82  0.0042291409
37.31  0.0040705572
37.81  0.0039161537
38.31  0.0037658971
38.81  0.0036197519
39.30  0.0034776803
39.80  0.0033396427
40.30  0.0032055962
40.80  0.0030754968
41.29  0.0029492977
41.79  0.0028269487
42.29  0.0027083997
