yields for 0_10.
For points with no errors given, data value represents 
90\% confidence level upper limit. }
 
pt	 val	 tot_err	 stat_err	syst_err	 
1.25	 1.139E+00 	 1.357E-01 	 11.91 	 9.271E-03 	 0.81 	  1.353E-01 	 11.88
1.75	 1.103E+00 	 1.099E-01 	 9.96 	 9.315E-03 	 0.84 	  1.095E-01 	 9.92
2.25	 1.037E+00 	 1.040E-01 	 10.02 	 1.134E-02 	 1.09 	  1.033E-01 	 9.96
2.75	 1.036E+00 	 1.068E-01 	 10.30 	 1.559E-02 	 1.50 	  1.056E-01 	 10.19
3.25	 1.110E+00 	 1.190E-01 	 10.73 	 2.278E-02 	 2.05 	  1.168E-01 	 10.53
3.75	 1.156E+00 	 1.115E-01 	 9.65 	 2.902E-02 	 2.51 	  1.077E-01 	 9.31
4.25	 1.391E+00 	 1.385E-01 	 9.96 	 4.563E-02 	 3.28 	  1.308E-01 	 9.40
4.75	 1.523E+00 	 1.625E-01 	 10.67 	 6.779E-02 	 4.45 	  1.477E-01 	 9.69
5.25	 1.492E+00 	 1.667E-01 	 11.17 	 7.046E-02 	 4.72 	  1.511E-01 	 10.13
5.75	 1.781E+00 	 2.086E-01 	 11.71 	 8.837E-02 	 4.96 	  1.889E-01 	 10.61
6.25	 1.628E+00 	 1.986E-01 	 12.20 	 9.744E-02 	 5.99 	  1.731E-01 	 10.63
6.75	 2.070E+00 	 2.929E-01 	 14.15 	 1.610E-01 	 7.78 	  2.446E-01 	 11.82
7.25	 2.304E+00 	 3.487E-01 	 15.14 	 2.137E-01 	 9.28 	  2.756E-01 	 11.96
7.75	 2.279E+00 	 3.728E-01 	 16.36 	 2.540E-01 	 11.14 	  2.729E-01 	 11.97
8.50	 2.375E+00 	 3.877E-01 	 16.33 	 2.649E-01 	 11.15 	  2.832E-01 	 11.92
9.50	 2.266E+00 	 4.323E-01 	 19.08 	 3.008E-01 	 13.27 	  3.105E-01 	 13.70
11.00	 2.572E+00 	 5.522E-01 	 21.47 	 4.262E-01 	 16.57 	  3.512E-01 	 13.65
13.00	 4.594E+00 	 1.553E+00 	 33.81 	 1.415E+00 	 30.80 	  6.406E-01 	 13.94
