  1.250E+00  7.374E+05  2.993E+06  3.730E+06
  1.750E+00  2.888E+05  6.720E+05  9.608E+05
  2.250E+00  1.230E+05  2.083E+05  3.313E+05
  2.750E+00  5.851E+04  8.254E+04  1.410E+05
  3.250E+00  3.052E+04  3.746E+04  6.798E+04
  3.750E+00  1.707E+04  1.869E+04  3.576E+04
  4.250E+00  1.013E+04  1.018E+04  2.031E+04
  4.750E+00  6.297E+03  5.863E+03  1.216E+04
  5.250E+00  4.056E+03  3.530E+03  7.586E+03
  5.750E+00  2.703E+03  2.213E+03  4.916E+03
  6.250E+00  1.852E+03  1.438E+03  3.290E+03
  6.750E+00  1.297E+03  9.679E+02  2.265E+03
  7.500E+00  1.603E+03  1.136E+03  2.738E+03
  8.500E+00  8.711E+02  5.819E+02  1.453E+03
  9.500E+00  5.007E+02  3.150E+02  8.157E+02
  1.100E+01  4.851E+02  2.853E+02  7.704E+02
  1.350E+01  2.474E+02  1.335E+02  3.809E+02
