yields for 40_50.
For points with no errors given, data value represents 
90\% confidence level upper limit. }
 
pt	 val	 tot_err	 stat_err	syst_err	 
1.25	 9.775E-01 	 1.020E-01 	 10.44 	 5.310E-03 	 0.54 	  1.019E-01 	 10.43
1.75	 9.434E-01 	 9.326E-02 	 9.89 	 5.850E-03 	 0.62 	  9.308E-02 	 9.87
2.25	 9.661E-01 	 9.605E-02 	 9.94 	 8.299E-03 	 0.86 	  9.569E-02 	 9.91
2.75	 9.705E-01 	 1.002E-01 	 10.32 	 1.240E-02 	 1.28 	  9.941E-02 	 10.24
3.25	 1.037E+00 	 1.110E-01 	 10.70 	 1.875E-02 	 1.81 	  1.094E-01 	 10.55
3.75	 1.031E+00 	 1.012E-01 	 9.82 	 2.705E-02 	 2.62 	  9.749E-02 	 9.46
4.25	 1.130E+00 	 1.193E-01 	 10.57 	 4.564E-02 	 4.04 	  1.103E-01 	 9.76
4.75	 1.057E+00 	 1.225E-01 	 11.58 	 5.930E-02 	 5.61 	  1.072E-01 	 10.14
5.25	 1.151E+00 	 1.477E-01 	 12.84 	 7.146E-02 	 6.21 	  1.293E-01 	 11.24
5.75	 1.430E+00 	 1.926E-01 	 13.47 	 1.050E-01 	 7.35 	  1.614E-01 	 11.29
6.25	 1.063E+00 	 1.557E-01 	 14.65 	 9.884E-02 	 9.30 	  1.204E-01 	 11.33
6.75	 1.375E+00 	 2.333E-01 	 16.97 	 1.722E-01 	 12.52 	  1.574E-01 	 11.45
7.25	 2.025E+00 	 3.942E-01 	 19.47 	 3.018E-01 	 14.90 	  2.536E-01 	 12.52
7.75	 1.782E+00 	 4.087E-01 	 22.94 	 3.286E-01 	 18.44 	  2.430E-01 	 13.64
8.50	 1.462E+00 	 3.002E-01 	 20.53 	 2.267E-01 	 15.50 	  1.968E-01 	 13.46
9.50	 1.276E+00 	 4.189E-01 	 32.82 	 3.924E-01 	 30.74 	  1.466E-01 	 11.49
11.00	 1.584E+00 	 4.934E-01 	 31.16 	 4.421E-01 	 27.92 	  2.191E-01 	 13.84
13.00	 2.677E+00 	 1.216E+00 	 45.42 	 1.158E+00 	 43.27 	  3.698E-01 	 13.82
