0.55	0.362031	0.00690493
0.65	0.483019	0.00839492
0.75	0.564518	0.00970548
0.85	0.679575	0.0115715
0.95	0.769821	0.0134522
1.05	0.860654	0.015316
1.15	0.966399	0.017816
1.25	1.01383	0.0192749
1.35	1.07925	0.0213213
1.45	1.14173	0.0233961
1.55	1.20234	0.0253577
1.65	1.27553	0.0277089
1.75	1.32178	0.0299882
1.85	1.44274	0.0336325
1.95	1.41897	0.0345831
2.1	1.53887	0.0287827
2.3	1.51296	0.0315703
2.5	1.68301	0.039573
2.7	1.69792	0.0464537
2.9	1.80177	0.0584491
3.2	1.71334	0.0494788
3.6	1.6506	0.0684149
4	1.50637	0.0925881
4.4	1.37021	0.122063
