0.55	0.408685	0.00786756
0.65	0.543609	0.00952248
0.75	0.622019	0.0107684
0.85	0.728315	0.0124938
0.95	0.811646	0.0142988
1.05	0.895921	0.0160959
1.15	0.98764	0.0184065
1.25	1.01848	0.0196333
1.35	1.07722	0.0216023
1.45	1.11543	0.0232582
1.55	1.17414	0.0252824
1.65	1.23321	0.0275228
1.75	1.25302	0.0292106
1.85	1.34779	0.0326221
1.95	1.31419	0.0333884
2.1	1.40621	0.0276935
2.3	1.3658	0.0304566
2.5	1.51907	0.038832
2.7	1.54195	0.0461408
2.9	1.58177	0.0566509
3.2	1.52248	0.049189
3.6	1.43128	0.0670216
4	1.62225	0.107934
4.4	1.28983	0.127587
