0.55	0.311269	0.00589017
0.65	0.428021	0.00740111
0.75	0.510563	0.0087404
0.85	0.626927	0.0106275
0.95	0.719037	0.0125012
1.05	0.812075	0.0143791
1.15	0.917428	0.016812
1.25	0.968389	0.0182906
1.35	1.05232	0.0206186
1.45	1.12992	0.0229368
1.55	1.20687	0.0251175
1.65	1.28115	0.0274824
1.75	1.33705	0.0298126
1.85	1.46011	0.0334599
1.95	1.44872	0.034546
2.1	1.57175	0.0286144
2.3	1.58198	0.0320374
2.5	1.78	0.0401689
2.7	1.81203	0.0470984
2.9	1.93884	0.0592042
3.2	1.7213	0.0469373
3.6	1.72113	0.0670962
4	1.53844	0.0882658
4.4	1.35699	0.112773
