0.55	0.195816	0.00342649
0.65	0.270941	0.00436882
0.75	0.334275	0.00539889
0.85	0.417054	0.00673292
0.95	0.494979	0.00821083
1.05	0.575207	0.00955
1.15	0.68011	0.0116602
1.25	0.741753	0.0131475
1.35	0.823741	0.0151729
1.45	0.907087	0.017281
1.55	0.963144	0.0188207
1.65	1.04903	0.0211035
1.75	1.09378	0.0228105
1.85	1.19331	0.0254319
1.95	1.22208	0.0270247
2.1	1.29675	0.0218605
2.3	1.25305	0.0231593
2.5	1.36579	0.0278379
2.7	1.35423	0.0316731
2.9	1.38971	0.0379703
3.2	1.20963	0.0289173
3.6	1.08678	0.0370417
4	0.926833	0.0466456
4.4	0.76273	0.055303
