0.275 0.017843 7.43465e-05 0.000961127
0.425 0.0267096 8.36959e-05 0.00122652
0.575 0.0345398 9.79988e-05 0.00157924
0.725 0.0418702 0.000116569 0.00205716
0.9 0.0495509 0.000125199 0.0022137
1.1 0.0578366 0.000161162 0.00259075
1.3 0.0658431 0.000207637 0.00284094
1.525 0.0739186 0.000246919 0.00330725
1.775 0.080843 0.000339439 0.00380062
2.05 0.0870996 0.000438382 0.00377008
2.4 0.0928647 0.000580632 0.00413085
2.8 0.092171 0.000931014 0.00379778
3.25 0.0911269 0.00136211 0.00403786
3.85 0.0788768 0.00196616 0.00331577
4.6 0.0658567 0.00309932 0.00271335
