0.425 0.00101773 6.1078e-05 0.00256986
0.575 0.00112022 7.10331e-05 0.00253618
0.725 0.000669381 8.43786e-05 0.0025025
0.9 -0.000464514 9.0557e-05 0.00246321
1.1 -0.00210741 0.000116574 0.00241831
1.3 -0.00452432 0.000150262 0.0023734
1.525 -0.00781185 0.000178571 0.00232289
1.775 -0.0120761 0.000244932 0.00226676
2.05 -0.0173512 0.000314927 0.00220501
2.4 -0.0234818 0.000414118 0.00212643
2.8 -0.0311345 0.000657058 0.00203663
3.25 -0.0357114 0.000951903 0.00193559
3.85 -0.0373355 0.00136403 0.00180088
4.6 -0.0310202 0.00216375 0.0016325
