0.425 0.00764558 0.0054197 0.00322277
0.575 0.0158275 0.00376232 0.00358923
0.725 0.0235656 0.00355731 0.00395569
0.9 0.0311586 0.00335413 0.00438323
1.1 0.0448112 0.003983 0.00487185
1.3 0.0461042 0.0048828 0.00536047
1.525 0.0560821 0.00555962 0.00591016
1.775 0.0668248 0.00727314 0.00652093
2.05 0.0541812 0.00929569 0.00719278
2.4 0.085289 0.0130372 0.00804786
2.8 0.0992054 0.0242913 0.00902509
